selectivity,seed,query_id,bernoulli,birch,distance_shell,gmm,hdbscan,hilbert,hybrid,kde_pilot,kdtree,km20,lsh,minibatch,minibatch_partial,pca1d,pq,random_proj,sobol,sparse_rp,spectral,zorder,best,worst,spread
0.01,0.1,68,2.153036125759513,1.7634256573579163,2.6912951571993915,1.3927764079709781,1.2047102498958737,1.0916528002257713,2.817538225741707,1.4058902091008068,1.189668371085727,4.108195830672894,1.3425895944773278,1.3680965745062446,1.0554649682918067,1.0946105955741454,1.304534360286877,1.4358124343619123,1.0560887706709947,1.0361492831146628,1.6165056432608416,1.2305492619494398,sparse_rp,km20,3.0720465475582315
0.01,0.1,69,1.64425090241114,4.400714170075113,1.8245390624999998,3.7060307970921285,1.1697558436149722,1.9404237596959757,3.605798109845224,3.7299920535815643,5.660872230320986,1.6324875492390718,,1.325802835476426,2.3861874664599605,1.8131185626692712,,3.2694982990688564,1.2904596277397828,1.8008392479018802,14.583502044782767,1.1932617270003032,hdbscan,spectral,13.413746201167795
0.01,0.1,70,1.9060387499999998,1.6524119055764626,1.9060387499999998,1.1472444366483545,1.194468562648512,1.3313519748469795,1.2175251224561936,2.702135650311628,2.026272387873827,1.284396037814579,1.605695471916322,1.393308356084108,1.7069503025857329,1.0567238616158636,1.4044235721860323,1.5052961140922296,1.0059178633221442,3.7625794064485163,1.8264459600495133,1.6100418065311741,sobol,sparse_rp,2.756661543126372
0.01,0.1,71,1.202980625,1.3701754419706738,1.8044709374999999,1.2041585341118126,4.172866435554863,3.480047773967584,,1.8971173074803878,1.0579416898448866,1.8171058001326328,1.1694234173750393,4.255049931911031,2.749788699212183,1.2071098406932097,2.2252110253230386,1.5717707879331486,1.7511678926313072,1.8949635710671244,1.6130560228630944,,kdtree,minibatch,3.197108242066144
0.01,0.1,72,2.0175684375,3.8793573256643588,1.00878421875,1.4242257043374114,1.1349795649092678,1.26723612494688,1.5007941592086669,2.577272866354951,1.8046860729411278,2.565186087692307,1.1767122195628252,1.0501013456727868,1.0071954368012412,1.3227846104282153,2.567285379091624,1.053807421089861,1.1389495151883788,1.39745,1.1790688638155047,1.005016028568326,zorder,birch,2.8743412970960325
0.01,0.1,73,3.85308,3.3403703178324977,1.92654,1.1350360501072825,1.844206667297075,1.8511697221170431,1.505711056155076,20.468978494073856,1.5287819418301174,1.4488218493599232,1.2004508235516849,1.3207434052757794,1.1258572089696663,,,1.2002497679925506,2.5228299446084446,1.0386434273633727,1.230727409528895,1.5859871313475535,sparse_rp,kde_pilot,19.430335066710484
0.01,0.1,74,3.8837356249999995,1.1880199749693312,1.046548097370108,1.1260768307182,1.858879424679522,1.0459532556499986,3.347110094501807,2.061271599375788,1.5290986876221628,1.1760875590793565,1.998768031962038,1.144759986382206,1.3962130515567863,1.5580097813957825,,1.3380765098356524,1.6543762582998058,1.2777647685293596,1.8607788645906653,2.358808571471429,hilbert,bernoulli,2.837782369350001
0.01,0.1,75,2.062044336530791,1.074834743800261,1.3216373076923078,1.4779591879370948,3.5140013673299904,1.0100768037526198,1.0641050751320098,1.4870385655481966,1.4583816455398693,,1.157372932368134,2.3602440828402367,1.0849499642228524,1.2458282409656174,1.4987981032888862,1.7432183372244243,1.4512188235579468,1.963720685211986,1.2320879229929542,1.9237944759347338,hilbert,hdbscan,2.5039245635773706
0.01,0.1,76,1.8995659374999998,1.3687672017930017,1.0170216276459532,1.0348765965050066,1.948928364668313,1.2227012759186258,1.407413210197631,5.402909639522209,1.224911605487385,2.042849087749309,2.242139131698621,1.1447753442357145,1.1592314774750871,1.8722937616712767,1.3495003423421965,1.3601580409738543,2.112091869083423,1.2800720973227186,1.0317610907803565,1.6108904692726334,distance_shell,kde_pilot,4.385888011876256
0.01,0.1,77,1.03257,1.1704890130272547,1.03257,1.0648853590211547,1.3103427216842782,4.073727284991231,3.5315175929850264,1.2448914082023703,,1.5588134076674238,1.50322937517171,1.2283807682374213,1.092073374151262,1.3685281232690467,1.0889852918089407,1.9584817398642018,1.1250288840810079,1.7171003571568741,3.380319529350307,1.2215059460732367,bernoulli,hilbert,3.0411572849912316
0.01,0.1,78,1.0114619180636826,1.8934216988740065,,1.7742712626749895,1.2732903143163659,,1.3063076553568285,1.7282584404706318,1.7499482811073928,2.0288409685991438,1.2071799342738048,1.4624424767425104,1.2831564436302036,1.4547745664739886,1.0950386370550655,1.5000252990248668,1.7209848686212028,3.9033124999999997,1.4979933069668392,1.3793468098356196,bernoulli,sparse_rp,2.891850581936317
0.01,0.1,79,1.3187372916666664,1.6191404711258173,1.0110681951279468,1.281309130810211,2.286576953044721,1.2766501942847428,1.1275613144983534,1.6179671300940925,2.2315451431015285,1.1986424523342685,1.2452941190774685,1.1588281955756106,1.9565474319320992,1.3109898733858478,1.8661467357250228,8.383786714187565,2.277956224754839,1.2420513235843025,1.330512899799222,4.037959481397251,distance_shell,random_proj,7.372718519059618
0.01,0.1,80,3.6581737499999996,1.351303103027241,1.21939125,1.1971502461829213,1.415296420465482,1.3401258493933943,1.1604230425284208,9.88507781152659,1.1323295820717187,4.068313673438804,1.4704147296966072,2.315332904872574,2.006282787097032,1.3280953785521503,2.103256250227999,1.735183582611905,1.65442889329251,1.223953251902043,2.47004003327441,1.2382557766982094,kdtree,kde_pilot,8.752748229454872
0.01,0.1,81,1.230049178903734,2.1486956545024154,1.1752805658284582,1.2825524119301985,1.4258723370984379,1.2450725463988508,1.350366860144501,1.0915783284696166,2.1793550537106694,1.1239435829851667,1.1461619418818758,1.4305254713196953,1.1799425797667673,1.5188009982334632,1.2039075668215113,1.390460701567451,1.0287430224180063,1.0030212481117198,2.1288031168313255,1.3157135302870682,sparse_rp,kdtree,1.1763338055989496
0.01,0.1,82,1.5634249755511278,,1.3028541462926064,2.0819832743841946,1.129698281693952,1.5687378519029407,1.6682797469565822,1.2026270768148661,1.1500051149882355,1.291115694433903,2.210438502991443,1.1668641162125328,1.7673135266720401,1.852933694995512,1.3398737422903928,1.8452980040180753,1.2167793491185535,1.0295982589240047,12.865373185021651,1.31452425659421,sparse_rp,spectral,11.835774926097647
0.01,0.1,83,1.292669583333333,1.016834481722794,2.14675484375,,1.8796185382918216,1.3637856042784369,1.0807859663056527,1.3101909247479488,1.575158354549599,1.256457299462202,1.27815598755893,1.9016101937353123,1.5780166185343452,1.9869932752384296,1.3964934292958264,1.310559234202754,1.2531395610094456,1.9138224999999998,,1.3337879597920412,birch,distance_shell,1.1299203620272062
0.01,0.1,84,1.5417139619543538,1.4021441555881644,3.8917724999999996,1.0576699887245526,1.1687397981896426,1.9094067821885534,2.6110434201873027,4.24083663164723,1.0914822205387336,,1.478846814692169,1.1175248553197803,1.0309549786024566,1.3208054451308566,1.2989404682296866,,2.0358849899641522,1.969861538461538,1.1676473739766409,1.8085619710353193,minibatch_partial,kde_pilot,3.209881653044774
0.01,0.1,85,1.2611156249999997,1.5078086435642664,1.8502136418564583,1.2768307574890287,,1.5780043315692398,1.5973300930249685,8.610069578662545,1.4971283953092112,1.0493666335271492,3.8849889199846026,1.8211759172784088,1.2369649557972398,1.338296260590419,,1.2611907129013147,1.3941574908833299,3.7342124999999995,1.6011665039078202,1.2784310291858285,km20,kde_pilot,7.560702945135396
0.01,0.1,86,1.8656618749999998,4.509225702181845,1.3400070149367234,1.3840323115558533,1.3737458700787144,1.8973197122799543,1.5943794225303636,4.298015375330744,1.4983619329699513,3.4802780166507596,1.7997480846738478,1.7509853516600027,1.4571955376449384,1.9024302396766422,1.9518370657137487,4.390609259601457,,3.6828557928605177,1.7080230867515531,3.8084244703085437,distance_shell,birch,3.1692186872451216
0.01,0.1,87,1.8999028125,,1.1290900125043004,1.086059734686254,1.3746022985195807,1.062962318597131,1.0915923046454574,1.9687686542681393,6.154066726558943,1.09953426478422,1.231174463382134,1.336805335875924,1.7518625866482314,1.0644434712298434,1.4194874118180054,1.606208309252938,1.3420426645046313,1.0665365492076635,1.0847616590775924,1.0706553800436347,hilbert,kdtree,5.0911044079618115
0.01,0.1,88,2.038927587805302,1.8530408567721277,1.019463793902651,1.3275247083734112,1.5903556322122294,1.5115595809098363,1.8125010490165065,4.061244381047428,2.070459262981888,1.0115901799144003,1.0004885315222962,3.6824576500848667,1.0749259878507749,1.9159351851966373,3.5291433351813604,1.1043824535317681,1.485623478119932,1.5364063276675686,3.9586671471029438,1.2902783006195098,lsh,kde_pilot,3.0607558495251315
0.01,0.1,89,2.1253203125,3.1484160128474996,1.176293279321867,1.4302936654314127,1.4069065368222318,1.1174127893001637,1.971667808853698,17.80925496521827,1.1521776667677062,1.035465073666334,1.102403129447356,1.4382951718384553,1.2805442432261465,2.021510897254458,9.358601152136695,1.6672279810762534,1.3689114663250257,1.048859375,2.088143608384108,1.3605309934899519,km20,kde_pilot,16.773789891551935
0.01,0.1,90,1.216339884286546,1.6823642952808635,1.3702310416666665,1.1582846505964857,1.2496327152888997,1.2524771661995053,1.4225633625255172,2.1991984008616763,1.2992239510450325,1.6242548890089876,1.1121038824203051,3.586546387537762,1.3936372828532222,1.74850624459694,1.5205668414336357,2.107279273261886,1.197391584070026,1.7006352118985313,1.4466897073983178,1.0094443190094908,zorder,minibatch,2.577102068528271
0.01,0.1,91,1.2807024999999999,1.008530843492317,1.4163310404704201,5.1713071077671,1.7678477721434203,1.296000089657482,1.3300601759923634,1.0486603659984084,1.3066927002987703,1.079336057234659,1.63008351996011,1.4253628751495242,1.08719513025479,1.2949551663250396,2.767130362146921,1.3441381476764207,3.461138279055249,1.0152397612473993,2.084284295964622,2.0687436877177157,birch,gmm,4.1627762642747825
0.01,0.1,92,1.0473001665370907,1.8359478301948817,1.2415574554915507,1.9601649515848893,2.0597997431904487,1.2476487082892393,1.0604132775647144,1.5408300571192857,1.2387519411759655,1.3996685450000896,1.243196319111982,1.3287157015049527,1.5181069396649771,1.0652471621072261,1.9288850631044427,1.8307054804357907,1.7367179588526271,3.7697424999999996,1.2533409469853762,1.2390014675117869,bernoulli,sparse_rp,2.722442333462909
0.01,0.1,93,1.2826916666666666,1.3857389220926253,1.0562465983725,1.2285537505594903,1.3170881822490192,1.3431082137718984,1.007786129907059,2.7293129247379024,1.463699612964377,1.1473262947263108,2.1286292817461363,1.104814249229878,1.1099158529574091,,1.2184974065980358,1.4756398593322535,1.5908388857300524,1.039993681051052,1.053818447926945,1.3135792085046307,hybrid,kde_pilot,1.7215267948308435
0.01,0.1,94,3.7111112499999996,1.8032383969217713,1.8555556249999998,1.0445479897840926,1.2229599957931605,1.894065245849276,1.2983148325855227,1.2785135545119393,1.4685436503959106,3.884898076066436,1.2637928111447168,1.0052140686719433,1.5091113216875411,1.3655476580810637,2.038032471289949,1.2990796996619762,1.6851685065036999,1.2209726841439035,3.7442494588703106,1.9081025631225403,minibatch,km20,2.8796840073944927
0.01,0.1,95,1.0158465625,1.8822149921364457,2.031693125,1.2562766022177088,1.1640060190270072,1.373920227042329,1.6265278043923712,4.008010088984594,1.6569438228301645,3.445101576257355,1.243530216096131,1.8755778808109227,2.1551525638218267,1.4651176627524707,1.8911544114805334,1.7582801308643734,1.6992407814567538,2.2440448659370196,1.5120000299205982,1.6745805194465186,bernoulli,kde_pilot,2.9921635264845943
0.01,0.1,96,1.3595633333333332,2.1171818954124975,1.2674964285714285,1.0883221614402754,1.1635684670089788,1.4296136423250116,1.2474520085848,1.0017643159627767,1.5541220298415273,1.2322115021139743,1.8362108517234184,2.58148623087537,1.4006696613021044,1.1745581225221824,,1.224250807927545,2.1404775455213767,1.0064306290191432,1.0084048319306858,1.4183722992987797,kde_pilot,minibatch,1.5797219149125932
0.01,0.1,97,1.7577376159145566,1.1294165947430115,1.3183032119359175,1.1108989619460792,1.1240678280879417,1.7726412592247254,1.590051575143948,3.148901853404523,2.1069411296471747,2.378661369553805,1.7010645035107392,,2.9443515388720867,4.000857543456078,1.3079527976375027,1.4008894152336528,1.473817203035867,1.0176375671084275,1.2224447279695776,1.308594965934079,sparse_rp,pca1d,2.983219976347651
0.01,0.1,98,3.80755375,1.3412930186889402,1.5787439419225209,1.0138660792630656,1.1386509956480726,1.0457098723957952,1.7598823077056125,2.8591781357693558,1.5404797868147038,1.413132416470535,1.1348291226562321,1.000884089188567,1.7608774901180249,1.5645817506429438,1.4126521212153464,1.347789810197549,2.437550407718783,1.3038473512581474,3.4388270980788676,1.228760296260936,minibatch,bernoulli,2.8066696608114325
0.01,0.1,99,1.0209790455217866,1.1691365754853176,1.9278103472222223,3.892932287681714,1.4332536619835774,1.0132475362713782,1.1758665811889597,2.2230880950742975,1.091755243665675,1.0805634236534936,1.6448008787338269,1.0508667734267063,1.0262287707714377,1.0225146773504288,1.4532933446515353,4.431111581566654,1.8927062143795508,1.2889747591877008,3.875452248587542,1.2858228205726638,hilbert,random_proj,3.4178640452952758
0.01,0.2,0,3.6235718749999997,1.2544610846460065,3.6235718749999997,1.364418550193799,1.4099103360869163,1.793261691696949,1.3346232967543095,4.270401517402134,2.8765072656386663,1.9104081140496505,1.8729164234711888,,1.8424567205775915,1.6867786705624543,1.989958437193982,2.807238041415741,1.1512982269739027,1.104427846959853,1.6025310178450378,1.1821169288534348,sparse_rp,kde_pilot,3.1659736704422814
0.01,0.2,1,1.3182720833333332,1.1127814983368665,1.3182720833333332,1.731245392282841,1.5683139476486068,2.0298405866455127,,1.8196504892893095,1.0532970825142371,1.345328561492319,1.5536834982660916,1.6581623008514987,1.0843800235944823,1.2812508085785541,1.5578855462660643,1.5124245159343035,1.1450834694360983,1.7548537449515877,1.2091295723916378,1.9556093846284874,kdtree,hilbert,0.9765435041312756
0.01,0.2,2,1.2501912499999999,1.940522277284558,1.5997552374486705,1.0910726693571144,1.8120770381103195,1.2630252092239005,1.4903213144453111,5.423078223312667,1.4839727070003903,1.0135474956542176,2.7524267472845327,1.247922094673901,2.008883495211198,1.0301095191207674,5.190254038340509,1.920379524915144,1.0901842719818253,1.8509324999999999,1.1950491781316104,1.819997757886903,km20,kde_pilot,4.409530727658449
0.01,0.2,3,3.8087087499999996,1.9245912410603725,2.9384920716545415,1.1272825684414438,1.5437743829822184,1.0697280969982004,1.0940756420035966,3.3042676713894137,3.0194193277631527,1.1585221253597031,1.1334609235491389,1.4766814879051513,1.8486458052082266,1.3345518847534545,3.707296964694341,7.243002403579841,12.404395205530303,1.8796224999999998,1.0409297611621482,1.8414470018430416,spectral,sobol,11.363465444368154
0.01,0.2,4,1.0237330104308797,1.1291161491840715,1.6491718750000002,1.4890331000278965,3.7402862539430837,1.0497974212535897,1.187863037319867,1.4400268655875934,3.1316371254737723,1.0901999857384561,1.5303362483064418,1.1516965501588743,1.6706017723209368,1.3011299032159782,1.1308343224831807,1.1431862215013067,,4.059489851275372,1.8696041125106153,1.2980202384270811,bernoulli,sparse_rp,3.0357568408444924
0.01,0.2,5,1.0229896136184213,1.1042314366946053,1.0229896136184213,1.2779480362835234,1.3447180888380166,1.221405801917562,1.0730800897306592,7.012045649837988,1.0030382280035477,1.0731864090904162,1.1480628919381566,1.6498582119784229,1.737692771603343,1.4741461433371488,1.8058383193606031,1.9294006533521708,1.3114170474000975,1.2955612085266153,1.1687032446705339,1.4794668242070672,kdtree,kde_pilot,6.009007421834441
0.01,0.2,6,1.2543299999999997,1.9888554865255914,3.76299,1.3946520306290586,1.2007244848229157,1.8811218404359578,1.4547028636662251,5.050510269990958,1.1959582168755394,2.2538940583502955,1.4691555469397866,1.3523634131368938,1.1565927392985929,1.2203199375731564,1.1939368675648068,5.074211705557681,,1.0635090209793976,1.2019514089463847,,sparse_rp,random_proj,4.010702684578283
0.01,0.2,7,1.8980667004364369,1.6836117393427454,1.2293210416666664,1.4488166084832217,1.3987257791236014,1.8057703600276644,1.3587234302660596,4.7967882925743615,1.0123345926964264,4.783017318406391,2.2546768191311974,1.5939111362632699,1.197599769784489,1.037110644239427,,1.7274137086743584,1.7757958815324166,1.213356844464037,2.4901541541021106,1.3060752307477816,kdtree,kde_pilot,3.7844536998779352
0.01,0.2,8,1.2404912469387002,1.6068074360627551,2.015330625,2.1510131751290547,1.143579631074965,1.3979491604777334,2.4124414636623692,1.2728328037241234,1.2432040124373058,1.015991946339091,1.5164227530403955,1.5679585452635096,2.0212861475272823,1.6647879504262482,1.861514389096825,1.0297647685012372,1.8235061027385033,1.2568128717811435,10.506229161852573,4.180551257349931,km20,spectral,9.490237215513483
0.01,0.2,9,1.2807987499999998,1.857081749613381,1.9211981249999999,1.507133809218664,2.100279114586506,1.2768162271857173,1.658669391785619,1.9727254381757027,1.3061031392262876,1.241316907233164,1.0912343984632809,1.4363511897491543,1.0683564843196893,1.3024829633801753,1.0279414784081182,1.5998644691687136,1.0705156170278405,1.264165,3.442140592228217,2.068887632020609,pq,spectral,2.4141991138200987
