dataset,selectivity,query_id,mode,q_error,bern_q,method_minus_bern,rank
DEEP,0.3,26,gmm,1.0708483624268985,1.0805274251449952,-0.00967906271809671,12.0
DEEP,0.3,26,hdbscan,1.058363518699448,1.0805274251449952,-0.02216390644554722,9.0
DEEP,0.3,26,hilbert,1.1019076165311301,1.0805274251449952,0.021380191386134895,18.0
DEEP,0.3,26,hybrid,1.0939325545751353,1.0805274251449952,0.01340512943014005,17.0
DEEP,0.3,26,is_p200_clip,1.5357695263193014,1.0805274251449952,0.4552421011743062,24.0
DEEP,0.3,26,is_p200_noclip,1.5127191714595312,1.0805274251449952,0.43219174631453594,23.0
DEEP,0.3,26,is_p50_clip,1.2222932194702043,1.0805274251449952,0.14176579432520908,21.0
DEEP,0.3,26,is_p50_noclip,1.1779829332082363,1.0805274251449952,0.0974555080632411,20.0
DEEP,0.3,26,kde_pilot,1.0506450929033888,1.0805274251449952,-0.029882332241606413,4.0
DEEP,0.3,26,kdtree,1.0899196333333332,1.0805274251449952,0.00939220818833797,16.0
DEEP,0.3,26,km20,1.033919391044551,1.0805274251449952,-0.04660803410044423,2.0
DEEP,0.3,26,lsh,1.123511472975341,1.0805274251449952,0.04298404783034582,19.0
DEEP,0.3,26,minibatch,1.0553126997831996,1.0805274251449952,-0.025214725361795587,6.0
DEEP,0.3,26,minibatch_partial,1.0804178695506055,1.0805274251449952,-0.00010955559438974305,14.0
DEEP,0.3,26,pca1d,1.0529375418685214,1.0805274251449952,-0.027589883276473826,5.0
DEEP,0.3,26,pq,1.0852569217944548,1.0805274251449952,0.004729496649459541,15.0
DEEP,0.3,26,random20,1.0181778537025035,1.0805274251449952,-0.06234957144249176,1.0
DEEP,0.3,26,random_proj,1.079634950205858,1.0805274251449952,-0.0008924749391372444,13.0
DEEP,0.3,26,sobol,1.048370927083372,1.0805274251449952,-0.03215649806162313,3.0
DEEP,0.3,26,sparse_rp,1.0569003501977678,1.0805274251449952,-0.023627074947227378,8.0
DEEP,0.3,26,spectral,1.0563276916019424,1.0805274251449952,-0.024199733543052826,7.0
DEEP,0.3,26,zorder,1.0583886180388544,1.0805274251449952,-0.0221388071061408,10.0
DEEP,0.3,27,birch,1.0567320749338946,1.063648298441893,-0.006916223507998254,8.0
DEEP,0.3,27,distance_shell,1.1748708719550833,1.063648298441893,0.11122257351319043,20.0
DEEP,0.3,27,gmm,1.025521622703835,1.063648298441893,-0.038126675738057836,2.0
DEEP,0.3,27,hdbscan,1.0870850632927407,1.063648298441893,0.02343676485084778,16.0
DEEP,0.3,27,hilbert,1.0952051669512781,1.063648298441893,0.031556868509385216,17.0
DEEP,0.3,27,hybrid,1.0727819070522169,1.063648298441893,0.009133608610323973,12.0
DEEP,0.3,27,is_p200_clip,1.4603798991027972,1.063648298441893,0.3967316006609043,23.0
DEEP,0.3,27,is_p200_noclip,1.3118798471763344,1.063648298441893,0.24823154873444153,21.0
DEEP,0.3,27,is_p50_clip,1.4620753554647534,1.063648298441893,0.3984270570228605,24.0
DEEP,0.3,27,is_p50_noclip,1.3730150155536418,1.063648298441893,0.3093667171117489,22.0
DEEP,0.3,27,kde_pilot,1.076134202418491,1.063648298441893,0.0124859039765981,14.0
DEEP,0.3,27,kdtree,1.0522150404341115,1.063648298441893,-0.011433258007781388,7.0
DEEP,0.3,27,km20,1.1013122957835328,1.063648298441893,0.03766399734163994,18.0
DEEP,0.3,27,lsh,1.0514257946413486,1.063648298441893,-0.012222503800544349,6.0
DEEP,0.3,27,minibatch,1.0394318460107153,1.063648298441893,-0.02421645243117765,3.0
DEEP,0.3,27,minibatch_partial,1.0141824883901496,1.063648298441893,-0.04946581005174333,1.0
DEEP,0.3,27,pca1d,1.0682337074010837,1.063648298441893,0.004585408959190795,11.0
DEEP,0.3,27,pq,1.0496680330080992,1.063648298441893,-0.013980265433793715,5.0
DEEP,0.3,27,random20,1.0464634155115076,1.063648298441893,-0.017184882930385337,4.0
DEEP,0.3,27,random_proj,1.1188094609014179,1.063648298441893,0.05516116245952496,19.0
DEEP,0.3,27,sobol,1.0638383764848,1.063648298441893,0.00019007804290716024,10.0
DEEP,0.3,27,sparse_rp,1.0615924122764953,1.063648298441893,-0.002055886165397647,9.0
DEEP,0.3,27,spectral,1.075448343041896,1.063648298441893,0.011800044600003057,13.0
DEEP,0.3,27,zorder,1.0862845271519779,1.063648298441893,0.02263622871008497,15.0
DEEP,0.3,28,birch,1.0657230715465016,1.0877928714482306,-0.02206979990172897,8.0
DEEP,0.3,28,distance_shell,1.1021824868857908,1.0877928714482306,0.014389615437560233,17.0
DEEP,0.3,28,gmm,1.0555438538867434,1.0877928714482306,-0.032249017561487126,5.0
DEEP,0.3,28,hdbscan,1.0653599280701755,1.0877928714482306,-0.022432943378055015,7.0
DEEP,0.3,28,hilbert,1.0747458678894073,1.0877928714482306,-0.013047003558823267,10.0
DEEP,0.3,28,hybrid,1.1154009834115304,1.0877928714482306,0.02760811196329982,19.0
DEEP,0.3,28,is_p200_clip,1.1517356138922223,1.0877928714482306,0.06394274244399178,22.0
DEEP,0.3,28,is_p200_noclip,1.6034888351285779,1.0877928714482306,0.5156959636803473,24.0
DEEP,0.3,28,is_p50_clip,1.1743470717655708,1.0877928714482306,0.08655420031734029,23.0
DEEP,0.3,28,is_p50_noclip,1.1337719635019368,1.0877928714482306,0.045979092053706205,21.0
DEEP,0.3,28,kde_pilot,1.0750020629816766,1.0877928714482306,-0.012790808466554004,11.0
DEEP,0.3,28,kdtree,1.1202208585030242,1.0877928714482306,0.03242798705479366,20.0
DEEP,0.3,28,km20,1.0379189596902487,1.0877928714482306,-0.04987391175798184,2.0
DEEP,0.3,28,lsh,1.1105544587634117,1.0877928714482306,0.022761587315181186,18.0
DEEP,0.3,28,minibatch,1.090952138596491,1.0877928714482306,0.003159267148260536,15.0
DEEP,0.3,28,minibatch_partial,1.0375495466883649,1.0877928714482306,-0.050243324759865704,1.0
DEEP,0.3,28,pca1d,1.0680094932687578,1.0877928714482306,-0.019783378179472733,9.0
DEEP,0.3,28,pq,1.0870898386979924,1.0877928714482306,-0.0007030327502381972,12.0
DEEP,0.3,28,random20,1.089729423953113,1.0877928714482306,0.0019365525048824495,13.0
DEEP,0.3,28,random_proj,1.089809720907415,1.0877928714482306,0.0020168494591843444,14.0
DEEP,0.3,28,sobol,1.0986897786101768,1.0877928714482306,0.010896907161946245,16.0
DEEP,0.3,28,sparse_rp,1.042989310491569,1.0877928714482306,-0.04480356095666149,4.0
DEEP,0.3,28,spectral,1.0589391271261603,1.0877928714482306,-0.02885374432207022,6.0
DEEP,0.3,28,zorder,1.0407515159874816,1.0877928714482306,-0.047041355460748946,3.0
DEEP,0.3,29,birch,1.0408403854593027,1.151287778635107,-0.11044739317580432,7.0
DEEP,0.3,29,distance_shell,1.25602627392645,1.151287778635107,0.10473849529134305,22.0
DEEP,0.3,29,gmm,1.0515991276062653,1.151287778635107,-0.09968865102884172,13.0
DEEP,0.3,29,hdbscan,1.0341776083205998,1.151287778635107,-0.11711017031450721,6.0
DEEP,0.3,29,hilbert,1.0506831192982458,1.151287778635107,-0.10060465933686125,12.0
DEEP,0.3,29,hybrid,1.0572486121099203,1.151287778635107,-0.09403916652518673,15.0
DEEP,0.3,29,is_p200_clip,1.1260879221986093,1.151287778635107,-0.025199856436497692,21.0
DEEP,0.3,29,is_p200_noclip,1.0890914863287888,1.151287778635107,-0.06219629230631818,19.0
DEEP,0.3,29,is_p50_clip,1.8126028146031552,1.151287778635107,0.6613150359680482,24.0
DEEP,0.3,29,is_p50_noclip,1.4343130871909833,1.151287778635107,0.28302530855587626,23.0
DEEP,0.3,29,kde_pilot,1.0304506820788555,1.151287778635107,-0.12083709655625152,4.0
DEEP,0.3,29,kdtree,1.0478359609181211,1.151287778635107,-0.10345181771698586,11.0
DEEP,0.3,29,km20,1.0160225415631605,1.151287778635107,-0.1352652370719465,1.0
DEEP,0.3,29,lsh,1.0318569933138848,1.151287778635107,-0.1194307853212222,5.0
DEEP,0.3,29,minibatch,1.0279061847376536,1.151287778635107,-0.1233815938974534,3.0
DEEP,0.3,29,minibatch_partial,1.0563379128594996,1.151287778635107,-0.09494986577560738,14.0
DEEP,0.3,29,pca1d,1.0458141320446968,1.151287778635107,-0.10547364659041025,9.0
DEEP,0.3,29,pq,1.0460002222964095,1.151287778635107,-0.10528755633869746,10.0
DEEP,0.3,29,random20,1.091425274299541,1.151287778635107,-0.05986250433556606,20.0
DEEP,0.3,29,random_proj,1.0580546385896532,1.151287778635107,-0.0932331400454538,16.0
DEEP,0.3,29,sobol,1.042631127597803,1.151287778635107,-0.10865665103730393,8.0
DEEP,0.3,29,sparse_rp,1.086050949947459,1.151287778635107,-0.06523682868764791,18.0
DEEP,0.3,29,spectral,1.0716433742203688,1.151287778635107,-0.07964440441473819,17.0
DEEP,0.3,29,zorder,1.0276725210386037,1.151287778635107,-0.12361525759650327,2.0
DEEP,0.3,30,birch,1.0703659665747227,1.0767247405287497,-0.006358773954026953,9.0
DEEP,0.3,30,distance_shell,1.23366559568408,1.0767247405287497,0.1569408551553304,24.0
DEEP,0.3,30,gmm,1.0837928605546123,1.0767247405287497,0.007068120025862656,14.0
DEEP,0.3,30,hdbscan,1.111520174829577,1.0767247405287497,0.03479543430082743,17.0
DEEP,0.3,30,hilbert,1.056823157410505,1.0767247405287497,-0.019901583118244748,6.0
DEEP,0.3,30,hybrid,1.1342877190410938,1.0767247405287497,0.057562978512344154,20.0
DEEP,0.3,30,is_p200_clip,1.1998992901892442,1.0767247405287497,0.12317454966049457,23.0
DEEP,0.3,30,is_p200_noclip,1.190773696563867,1.0767247405287497,0.11404895603511722,22.0
DEEP,0.3,30,is_p50_clip,1.0756522442617504,1.0767247405287497,-0.0010724962669992344,10.0
DEEP,0.3,30,is_p50_noclip,1.0872560547125094,1.0767247405287497,0.010531314183759743,15.0
DEEP,0.3,30,kde_pilot,1.0619113327447,1.0767247405287497,-0.014813407784049604,7.0
DEEP,0.3,30,kdtree,1.0373616273075625,1.0767247405287497,-0.03936311322118713,2.0
DEEP,0.3,30,km20,1.0760317816201017,1.0767247405287497,-0.000692958908647956,11.0
DEEP,0.3,30,lsh,1.0625315136766553,1.0767247405287497,-0.014193226852094343,8.0
DEEP,0.3,30,minibatch,1.0422749146448127,1.0767247405287497,-0.03444982588393697,4.0
DEEP,0.3,30,minibatch_partial,1.0804794101244661,1.0767247405287497,0.0037546695957164644,13.0
DEEP,0.3,30,pca1d,1.046629889245457,1.0767247405287497,-0.03009485128329259,5.0
DEEP,0.3,30,pq,1.0940553612101545,1.0767247405287497,0.017330620681404785,16.0
DEEP,0.3,30,random20,1.0376510616332344,1.0767247405287497,-0.039073678895515274,3.0
DEEP,0.3,30,random_proj,1.1160683006220977,1.0767247405287497,0.03934356009334805,19.0
DEEP,0.3,30,sobol,1.1147868131538736,1.0767247405287497,0.038062072625123955,18.0
DEEP,0.3,30,sparse_rp,1.0779368795707047,1.0767247405287497,0.0012121390419550515,12.0
DEEP,0.3,30,spectral,1.167495056888487,1.0767247405287497,0.09077031635973731,21.0
DEEP,0.3,30,zorder,1.025361717574869,1.0767247405287497,-0.05136302295388062,1.0
DEEP,0.3,31,birch,1.1220717260989246,1.0684278845307251,0.05364384156819946,18.0
DEEP,0.3,31,distance_shell,1.2857441730079806,1.0684278845307251,0.21731628847725548,22.0
DEEP,0.3,31,gmm,1.0809670644937586,1.0684278845307251,0.012539179963033442,12.0
DEEP,0.3,31,hdbscan,1.0899223651756098,1.0684278845307251,0.021494480644884684,14.0
DEEP,0.3,31,hilbert,1.082585632247041,1.0684278845307251,0.01415774771631595,13.0
DEEP,0.3,31,hybrid,1.0614101450053097,1.0684278845307251,-0.007017739525415401,7.0
DEEP,0.3,31,is_p200_clip,1.3002467941315363,1.0684278845307251,0.2318189096008112,24.0
DEEP,0.3,31,is_p200_noclip,1.2941226568179904,1.0684278845307251,0.2256947722872653,23.0
DEEP,0.3,31,is_p50_clip,1.1606547023086686,1.0684278845307251,0.0922268177779435,21.0
DEEP,0.3,31,is_p50_noclip,1.157086015414687,1.0684278845307251,0.0886581308839618,20.0
DEEP,0.3,31,kde_pilot,1.0986481865219944,1.0684278845307251,0.03022030199126924,16.0
DEEP,0.3,31,kdtree,1.0560474366021073,1.0684278845307251,-0.01238044792861781,5.0
DEEP,0.3,31,km20,1.072030986741202,1.0684278845307251,0.003603102210476772,11.0
DEEP,0.3,31,lsh,1.0644504166100508,1.0684278845307251,-0.003977467920674327,8.0
DEEP,0.3,31,minibatch,1.0568996279667788,1.0684278845307251,-0.011528256563946293,6.0
DEEP,0.3,31,minibatch_partial,1.066140469591039,1.0684278845307251,-0.0022874149396860943,9.0
DEEP,0.3,31,pca1d,1.107291351642052,1.0684278845307251,0.03886346711132682,17.0
DEEP,0.3,31,pq,1.0940723080223986,1.0684278845307251,0.025644423491673507,15.0
DEEP,0.3,31,random20,1.034016112115598,1.0684278845307251,-0.03441177241512716,2.0
DEEP,0.3,31,random_proj,1.0392956567210392,1.0684278845307251,-0.02913222780968594,3.0
DEEP,0.3,31,sobol,1.0550126468912047,1.0684278845307251,-0.013415237639520461,4.0
DEEP,0.3,31,sparse_rp,1.0323509771814896,1.0684278845307251,-0.03607690734923552,1.0
DEEP,0.3,31,spectral,1.124385192949741,1.0684278845307251,0.055957308419015916,19.0
DEEP,0.3,31,zorder,1.0702047205859766,1.0684278845307251,0.001776836055251474,10.0
DEEP,0.3,32,birch,1.1335560384888699,1.083603339817069,0.049952698671800855,21.0
DEEP,0.3,32,distance_shell,1.1922682873001322,1.083603339817069,0.10866494748306321,24.0
DEEP,0.3,32,gmm,1.1111848853934405,1.083603339817069,0.02758154557637149,18.0
DEEP,0.3,32,hdbscan,1.0560760038502917,1.083603339817069,-0.027527335966777366,6.0
DEEP,0.3,32,hilbert,1.0855361327976323,1.083603339817069,0.0019327929805632582,11.0
DEEP,0.3,32,hybrid,1.038896443538706,1.083603339817069,-0.044706896278362995,2.0
DEEP,0.3,32,is_p200_clip,1.1212330584889643,1.083603339817069,0.03762971867189524,19.0
DEEP,0.3,32,is_p200_noclip,1.1321627151281148,1.083603339817069,0.048559375311045816,20.0
DEEP,0.3,32,is_p50_clip,1.134489229442448,1.083603339817069,0.05088588962537899,22.0
DEEP,0.3,32,is_p50_noclip,1.1419672837541823,1.083603339817069,0.058363943937113305,23.0
DEEP,0.3,32,kde_pilot,1.0961043733593943,1.083603339817069,0.012501033542325235,15.0
DEEP,0.3,32,kdtree,1.0842670432288632,1.083603339817069,0.0006637034117942253,10.0
DEEP,0.3,32,km20,1.0726661523706744,1.083603339817069,-0.010937187446394603,9.0
DEEP,0.3,32,lsh,1.055276177290946,1.083603339817069,-0.028327162526122995,5.0
DEEP,0.3,32,minibatch,1.033713875599969,1.083603339817069,-0.049889464217099944,1.0
DEEP,0.3,32,minibatch_partial,1.0494048603050925,1.083603339817069,-0.03419847951197652,3.0
DEEP,0.3,32,pca1d,1.0592262979577973,1.083603339817069,-0.024377041859271698,7.0
DEEP,0.3,32,pq,1.0905056402283968,1.083603339817069,0.0069023004113277775,13.0
DEEP,0.3,32,random20,1.0873901311583152,1.083603339817069,0.003786791341246154,12.0
DEEP,0.3,32,random_proj,1.1014546333160757,1.083603339817069,0.017851293499006715,16.0
DEEP,0.3,32,sobol,1.068135210686774,1.083603339817069,-0.015468129130294939,8.0
DEEP,0.3,32,sparse_rp,1.050656150987423,1.083603339817069,-0.03294718882964598,4.0
DEEP,0.3,32,spectral,1.0920410800822344,1.083603339817069,0.008437740265165417,14.0
DEEP,0.3,32,zorder,1.1035967750492286,1.083603339817069,0.019993435232159573,17.0
DEEP,0.3,33,birch,1.072091646509989,1.0644294380718793,0.007662208438109719,11.0
DEEP,0.3,33,distance_shell,1.2108679452543658,1.0644294380718793,0.14643850718248652,20.0
DEEP,0.3,33,gmm,1.0763164043703093,1.0644294380718793,0.011886966298430002,14.0
DEEP,0.3,33,hdbscan,1.0497123268271316,1.0644294380718793,-0.014717111244747727,6.0
DEEP,0.3,33,hilbert,1.0692850855421956,1.0644294380718793,0.004855647470316304,10.0
DEEP,0.3,33,hybrid,1.0363349725650786,1.0644294380718793,-0.028094465506800725,3.0
DEEP,0.3,33,is_p200_clip,1.270556904953644,1.0644294380718793,0.20612746688176475,23.0
DEEP,0.3,33,is_p200_noclip,1.2249324541933908,1.0644294380718793,0.16050301612151152,21.0
DEEP,0.3,33,is_p50_clip,1.2724846006302086,1.0644294380718793,0.20805516255832934,24.0
DEEP,0.3,33,is_p50_noclip,1.2423588604551923,1.0644294380718793,0.177929422383313,22.0
DEEP,0.3,33,kde_pilot,1.093283109603034,1.0644294380718793,0.0288536715311547,16.0
DEEP,0.3,33,kdtree,1.0872600229175187,1.0644294380718793,0.02283058484563938,15.0
DEEP,0.3,33,km20,1.0529478880062657,1.0644294380718793,-0.011481550065613577,7.0
DEEP,0.3,33,lsh,1.1167583708809212,1.0644294380718793,0.05232893280904194,18.0
DEEP,0.3,33,minibatch,1.0352244135510908,1.0644294380718793,-0.029205024520788436,2.0
DEEP,0.3,33,minibatch_partial,1.0735478766184203,1.0644294380718793,0.009118438546541041,12.0
DEEP,0.3,33,pca1d,1.039968443604591,1.0644294380718793,-0.024460994467288222,4.0
DEEP,0.3,33,pq,1.0748753148963417,1.0644294380718793,0.010445876824462408,13.0
DEEP,0.3,33,random20,1.0554130560489177,1.0644294380718793,-0.009016382022961622,8.0
DEEP,0.3,33,random_proj,1.102854577706666,1.0644294380718793,0.038425139634786776,17.0
DEEP,0.3,33,sobol,1.11956898470612,1.0644294380718793,0.05513954663424081,19.0
DEEP,0.3,33,sparse_rp,1.0491806245485624,1.0644294380718793,-0.015248813523316862,5.0
DEEP,0.3,33,spectral,1.0595578450850878,1.0644294380718793,-0.0048715929867915175,9.0
DEEP,0.3,33,zorder,1.0215700403981605,1.0644294380718793,-0.042859397673718824,1.0
DEEP,0.3,34,birch,1.090642800920476,1.088464711669138,0.002178089251338111,16.0
DEEP,0.3,34,distance_shell,1.1682476503212786,1.088464711669138,0.0797829386521407,21.0
DEEP,0.3,34,gmm,1.0459861800212535,1.088464711669138,-0.0424785316478844,3.0
DEEP,0.3,34,hdbscan,1.1122641609935173,1.088464711669138,0.023799449324379385,19.0
DEEP,0.3,34,hilbert,1.0535601372127144,1.088464711669138,-0.03490457445642359,6.0
DEEP,0.3,34,hybrid,1.0626979158278247,1.088464711669138,-0.02576679584131325,9.0
DEEP,0.3,34,is_p200_clip,1.205049888902651,1.088464711669138,0.11658517723351314,23.0
DEEP,0.3,34,is_p200_noclip,1.3775292583835246,1.088464711669138,0.28906454671438664,24.0
DEEP,0.3,34,is_p50_clip,1.1974286538188086,1.088464711669138,0.10896394214967065,22.0
DEEP,0.3,34,is_p50_noclip,1.1614195167039139,1.088464711669138,0.07295480503477592,20.0
DEEP,0.3,34,kde_pilot,1.0817300994220465,1.088464711669138,-0.006734612247091487,14.0
DEEP,0.3,34,kdtree,1.0474187053825852,1.088464711669138,-0.04104600628655275,5.0
DEEP,0.3,34,km20,1.0568763186838424,1.088464711669138,-0.03158839298529559,7.0
DEEP,0.3,34,lsh,1.081625852904461,1.088464711669138,-0.006838858764677047,13.0
DEEP,0.3,34,minibatch,1.0699737696162805,1.088464711669138,-0.018490942052857395,11.0
DEEP,0.3,34,minibatch_partial,1.0313889807017544,1.088464711669138,-0.0570757309673835,2.0
DEEP,0.3,34,pca1d,1.1017882963902077,1.088464711669138,0.013323584721069759,18.0
DEEP,0.3,34,pq,1.092255186118123,1.088464711669138,0.0037904744489849485,17.0
DEEP,0.3,34,random20,1.068069692471382,1.088464711669138,-0.020395019197755992,10.0
DEEP,0.3,34,random_proj,1.079645386008642,1.088464711669138,-0.008819325660496036,12.0
DEEP,0.3,34,sobol,1.0620545109221786,1.088464711669138,-0.026410200746959323,8.0
DEEP,0.3,34,sparse_rp,1.0291248169177987,1.088464711669138,-0.05933989475133927,1.0
DEEP,0.3,34,spectral,1.047357930260542,1.088464711669138,-0.041106781408595916,4.0
DEEP,0.3,34,zorder,1.0853279151872381,1.088464711669138,-0.003136796481899795,15.0
DEEP,0.3,35,birch,1.036615523749683,1.1402667733438436,-0.10365124959416061,3.0
DEEP,0.3,35,distance_shell,1.147326005981981,1.1402667733438436,0.007059232638137347,20.0
DEEP,0.3,35,gmm,1.0624223056597226,1.1402667733438436,-0.07784446768412101,12.0
DEEP,0.3,35,hdbscan,1.0731936885826292,1.1402667733438436,-0.06707308476121443,15.0
DEEP,0.3,35,hilbert,1.0367216478845818,1.1402667733438436,-0.10354512545926187,4.0
DEEP,0.3,35,hybrid,1.0561335097901245,1.1402667733438436,-0.08413326355371908,10.0
DEEP,0.3,35,is_p200_clip,1.2752943296049584,1.1402667733438436,0.13502755626111473,24.0
DEEP,0.3,35,is_p200_noclip,1.2536838346021946,1.1402667733438436,0.11341706125835094,22.0
DEEP,0.3,35,is_p50_clip,1.2720997052390615,1.1402667733438436,0.13183293189521783,23.0
DEEP,0.3,35,is_p50_noclip,1.2006119398276165,1.1402667733438436,0.06034516648377286,21.0
DEEP,0.3,35,kde_pilot,1.0470304952227427,1.1402667733438436,-0.09323627812110091,7.0
DEEP,0.3,35,kdtree,1.082096338179192,1.1402667733438436,-0.0581704351646517,18.0
DEEP,0.3,35,km20,1.0503642233757227,1.1402667733438436,-0.08990254996812097,9.0
DEEP,0.3,35,lsh,1.0289429543859647,1.1402667733438436,-0.1113238189578789,2.0
DEEP,0.3,35,minibatch,1.0205357665072157,1.1402667733438436,-0.11973100683662796,1.0
DEEP,0.3,35,minibatch_partial,1.048475997722646,1.1402667733438436,-0.09179077562119753,8.0
DEEP,0.3,35,pca1d,1.0376426592905041,1.1402667733438436,-0.10262411405333949,5.0
DEEP,0.3,35,pq,1.098402562504695,1.1402667733438436,-0.04186421083914871,19.0
DEEP,0.3,35,random20,1.0705960396280563,1.1402667733438436,-0.06967073371578736,14.0
DEEP,0.3,35,random_proj,1.056982237023634,1.1402667733438436,-0.08328453632020971,11.0
DEEP,0.3,35,sobol,1.081699911088331,1.1402667733438436,-0.058566862255512664,17.0
DEEP,0.3,35,sparse_rp,1.0659301637446048,1.1402667733438436,-0.07433660959923882,13.0
DEEP,0.3,35,spectral,1.0805891061925632,1.1402667733438436,-0.05967766715128042,16.0
DEEP,0.3,35,zorder,1.042431922258992,1.1402667733438436,-0.09783485108485168,6.0
DEEP,0.3,36,birch,1.080931725557852,1.090907603354715,-0.00997587779686282,15.0
DEEP,0.3,36,distance_shell,1.1861831545382162,1.090907603354715,0.09527555118350128,22.0
DEEP,0.3,36,gmm,1.0681707984764315,1.090907603354715,-0.022736804878283445,13.0
DEEP,0.3,36,hdbscan,1.0658285951800006,1.090907603354715,-0.025079008174714312,12.0
DEEP,0.3,36,hilbert,1.0696824711836932,1.090907603354715,-0.021225132171021732,14.0
