table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2505,359.88861083984375,2.455249309539795,7913,14706.724227683904,1.858552284555024,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,526089,383.97265625,2.6229450702667236,7980,6298.799999999999,1.2669079824728522,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,608072,346.11370849609375,2.957862377166748,8101,10413.772510518935,1.2854922244807967,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,224837,397.8076171875,3.115856409072876,7969,6168.038670568561,1.2919828207343953,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,386133,342.8289794921875,2.7471389770507812,8022,8380.61935483871,1.0447044820292581,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,487850,380.78839111328125,2.3273634910583496,8029,2090.7096774193546,3.8403227797321486,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,340195,371.31103515625,2.8599026203155518,7980,4094.4488017429194,1.9489802868222663,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,122774,329.8543701171875,2.306730031967163,7737,8423.246714456393,1.088696744792089,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,690833,366.0273132324219,3.103199005126953,7825,12459.457695586596,1.5922629642922168,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,686759,337.1468505859375,3.090532064437866,8095,8323.367552334943,1.0282109391395853,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,154430,364.3690490722656,2.479921579360962,7904,4108.074074074074,1.9240159397032042,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,630926,366.92559814453125,3.065295457839966,7916,4091.8823529411766,1.934561973491274,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,255248,371.5652160644531,2.471759796142578,7806,6271.609831029185,1.2446565093031334,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,48107,411.21636962890625,2.8765604496002197,8140,18544.05056980057,2.2781388906388904,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,717611,345.2961120605469,2.2551217079162598,8057,8308.071776491131,1.0311619432159775,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,559097,372.0413818359375,3.0143213272094727,8418,0.0,,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,527854,369.9187927246094,2.7587831020355225,8192,8335.056391875747,1.017462938461395,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,692258,347.03875732421875,3.455446243286133,8211,0.0,,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,344709,361.9986267089844,2.3495209217071533,8089,8338.033751493429,1.0307867167132438,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,414737,366.08441162109375,3.0020830631256104,8009,8276.4381270903,1.033392199661668,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,362610,413.45880126953125,2.879486083984375,8086,8347.10769230769,1.0322913297437164,384,384
