dataset,sf,method,selectivity,median_qe,mean_qe,n_valid,paired_pct_vs_bern,ci_lo,ci_hi,ci_excludes_0,cohens_d
DEEP,1,halton,0.1,1.180282340183137,1.1886867345759264,100,4.360426696959952,2.7716004031088417,5.97142822365762,True,0.5409929302028896
DEEP,1,halton,0.3,1.0893799887137297,1.0904829126988584,100,2.0565677640801217,1.388056862028923,2.745576060964079,True,0.6003836544363306
DEEP,1,halton,0.5,1.0592396263270647,1.0602293026340104,100,1.4057888749408483,0.8857219284483014,1.931412214525339,True,0.5240971615925706
DEEP,1,kdtree,0.01,1.5922946129861213,1.6582360084853098,100,4.822726154266479,-0.962442536788838,10.704735703570007,False,0.16988981070883974
DEEP,1,kdtree,0.05,1.184748731499967,1.1924136488531405,100,-1.357603595460059,-3.2619790137539675,0.38241976112361764,False,-0.15014804410514435
DEEP,1,kdtree,0.1,1.1197616773342642,1.1235931906425032,100,-1.326112413030126,-2.524388280861719,-0.07296835940024876,True,-0.21948729343235995
DEEP,1,kdtree,0.3,1.0584085394070097,1.0595030029577222,100,-0.848400411971323,-1.4041189846220432,-0.3277232708255775,True,-0.30148646504591714
DEEP,1,kdtree,0.5,1.0394582957034906,1.0417240678208386,100,-0.36522946405351886,-0.8518994494875567,0.06951387655405035,False,-0.1604480736724768
DEEP,1,pq,0.01,1.7864025292757884,2.3999753700706297,100,51.929117669250516,34.57211186706966,69.98798326135886,True,0.5387949061448347
DEEP,1,pq,0.05,1.2656463289565854,1.2939103572442767,100,7.010435331730391,4.750055055247651,9.213704980227154,True,0.5786874999893582
DEEP,1,pq,0.1,1.158179813196174,1.1636269814098963,100,2.232042452646025,0.6489994545840284,3.83675822371816,True,0.2790495455710791
DEEP,1,pq,0.3,1.0690498659043064,1.072434588611833,100,0.3633965792450196,-0.17572874300673821,0.9060821150556436,False,0.12707921405553366
DEEP,1,pq,0.5,1.0463863892413099,1.0477928848525642,100,0.21035822678366936,-0.23076444628329262,0.6120204775501169,False,0.0959941587224418
DEEP,1,sobol,0.01,1.8136939154271725,2.9206155171929367,100,93.02709517476065,23.141634762253275,271.6193830030714,True,0.15138527369782523
DEEP,1,sobol,0.05,1.2182386953765967,1.2433932497719626,100,2.878350002085167,0.41853181958987534,5.231164095669377,True,0.2400178306947973
DEEP,1,sobol,0.1,1.1487927659456645,1.1555012136337368,100,1.4587024442887617,0.011532514886902689,2.934534393577221,True,0.19621373615088877
DEEP,1,sobol,0.3,1.0697042800902294,1.0757804669687514,100,0.6898277408630658,-0.07591548135014307,1.462169335393063,False,0.17661508470153459
DEEP,1,sobol,0.5,1.04913063115875,1.0533310987439808,100,0.7460609714615052,0.1752813221098676,1.306595724961888,True,0.2604602694479777
DEEP,1,reservoir,0.01,1.5195888593239557,1.6257492288774262,100,3.6645502306281004,-2.814081713569157,9.525496642886027,False,0.11669799538454456
DEEP,1,reservoir,0.05,1.1966060675915409,1.2167684461724892,100,0.6813598748710743,-1.4701333316815681,2.842265305349857,False,0.0631507778899276
DEEP,1,reservoir,0.1,1.1261267222694302,1.1373345592336728,100,-0.12739775445813606,-1.3854829187322049,1.1453143470104343,False,-0.019514291216472402
DEEP,1,reservoir,0.3,1.063381824888078,1.0666046656736388,100,-0.17570132254420748,-0.7638206033693191,0.43535877524022615,False,-0.05530648456231369
DEEP,1,reservoir,0.5,1.0425703501069963,1.0423002210479757,100,-0.31839055951782413,-0.6880081266346946,0.05048893043776107,False,-0.16466002579564895
DEEP,1,sparse_rp,0.01,1.5754257603188013,1.6719172300268943,100,5.747575431472265,-0.3697704080505877,11.225004626385834,False,0.18787742128176063
DEEP,1,sparse_rp,0.05,1.1814667665553524,1.192304187790144,100,-1.391365442368617,-3.1183800494509035,0.4761188509336266,False,-0.15612940235407072
