dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,681535,7772,7556.0802833530115,1.0285756249999998,385,385,partsupp_deep_sift_1,1.190702199935913,470.57379150390625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,696279,7925,7707.201889020071,1.0282590379901961,385,385,partsupp_deep_sift_1,1.095173716545105,487.88861083984375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,340223,8258,8354.86591330747,1.011729948329798,385,385,partsupp_deep_sift_1,1.2161993980407715,556.8862915039062
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,690943,8232,8786.641929499072,1.0673763276845325,385,385,partsupp_deep_sift_1,1.192641019821167,558.5206909179688
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,636616,8067,7890.7066959015,1.022341890389877,385,385,partsupp_deep_sift_1,1.1787971258163452,470.1650695800781
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,48106,7978,7577.669084162591,1.0528303507834758,385,385,partsupp_deep_sift_1,1.2743167877197266,490.50250244140625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,352770,8377,8203.744307640412,1.0211190995065789,385,385,partsupp_deep_sift_1,1.142919659614563,457.4383850097656
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,536954,8472,8387.249114521841,1.0101047297297299,385,385,partsupp_deep_sift_1,1.2835737466812134,586.05029296875
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,752067,8141,7189.07066959015,1.1324134055930932,385,385,partsupp_deep_sift_1,1.299872636795044,475.32525634765625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,602570,7993,8630.123123629617,1.0797101368234225,385,385,partsupp_deep_sift_1,1.0824599266052246,501.6029052734375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,345404,8108,10735.03120256367,1.32400483504732,385,385,partsupp_deep_sift_1,1.2736424207687378,520.9199829101562
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,628777,8062,6768.08905380334,1.1911781798245613,385,385,partsupp_deep_sift_1,1.1811281442642212,494.2821960449219
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,137071,7700,5586.102209478832,1.3784208937198068,385,385,partsupp_deep_sift_1,1.142971158027649,524.1223754882812
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,296404,7951,8209.141507842807,1.0324665460750606,385,385,partsupp_deep_sift_1,1.184220790863037,489.5136413574219
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,703153,8075,9051.104739416429,1.1208798438905794,385,385,partsupp_deep_sift_1,1.2850453853607178,464.6705017089844
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,438962,8238,8743.464327879912,1.06135765087156,385,385,partsupp_deep_sift_1,1.1364035606384277,548.7824096679688
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,33248,8068,6476.64024287401,1.2457076041666664,385,385,partsupp_deep_sift_1,1.0633318424224854,471.7963562011719
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,779894,8270,6044.864226682409,1.3681035156249999,385,385,partsupp_deep_sift_1,1.1635044813156128,520.0441284179688
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,304120,8133,12089.728453364818,1.4865029452065435,385,385,partsupp_deep_sift_1,1.1213290691375732,483.2489929199219
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,73745,8128,6611.570247933884,1.22936,385,385,partsupp_deep_sift_1,1.1344190835952759,475.82330322265625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,516733,7913,6562.99544611233,1.2056994500411182,385,385,partsupp_deep_sift_1,1.261063575744629,518.1920776367188
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,181346,8093,6973.182661494351,1.160589130224458,385,385,partsupp_deep_sift_1,1.2947359085083008,515.7211303710938
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,620747,7924,9186.034744476303,1.1592673831999372,385,385,partsupp_deep_sift_1,1.220629096031189,490.85638427734375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,738510,7895,9385.73115196492,1.1888196519271588,385,385,partsupp_deep_sift_1,1.1800967454910278,484.3815612792969
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,111011,7787,6233.766233766234,1.2491645833333334,385,385,partsupp_deep_sift_1,1.2686152458190918,619.6851196289062
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,426052,8157,8635.520323832014,1.058663764108375,385,385,partsupp_deep_sift_1,1.3522268533706665,496.3959045410156
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,724169,7809,6411.873840445269,1.2178967013888888,385,385,partsupp_deep_sift_1,1.1838191747665405,483.02764892578125
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,588630,7934,6789.67785461292,1.1685385035771065,385,385,partsupp_deep_sift_1,1.2406305074691772,489.6611022949219
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,790256,7902,4841.288581548321,1.6322100752508362,385,385,partsupp_deep_sift_1,1.2671555280685425,491.0397033691406
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,201003,8141,5526.733007252488,1.4730221252441404,385,385,partsupp_deep_sift_1,1.251275897026062,528.5396118164062
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,6443,8010,8933.185174075765,1.1152540791605199,383,383,partsupp_deep_sift_1,1.1582727432250977,494.25982666015625
