dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,3454116,76835,60556.58627087199,1.2688132659313724,385,385,partsupp_deep_sift_10,1.2314070463180542,528.7625122070312
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6288378,79815,83116.88311688312,1.0413692052481756,385,385,partsupp_deep_sift_10,1.2452954053878784,492.21063232421875
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,1370862,79848,86139.31523022433,1.0787911435505502,385,385,partsupp_deep_sift_10,1.2117983102798462,497.7179870605469
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,2964065,78857,79338.84297520661,1.006110338653596,385,385,partsupp_deep_sift_10,1.2284141778945923,512.8976440429688
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,7031696,78774,66925.2825096981,1.177043966733871,385,385,partsupp_deep_sift_10,1.2324044704437256,485.07708740234375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,4389879,80734,104004.04790015178,1.28823107860569,385,385,partsupp_deep_sift_10,1.2300347089767456,601.8147583007812
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,332506,79899,81875.52707033226,1.0247378198767476,385,385,partsupp_deep_sift_10,1.2145559787750244,513.7750854492188
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,7799146,79058,66385.56248945859,1.190891468495935,385,385,partsupp_deep_sift_10,1.2312073707580566,519.1454467773438
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,3041529,79571,90511.04739416428,1.1374878711360206,385,385,partsupp_deep_sift_10,1.1483227014541626,488.72784423828125
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,737452,80194,102007.08382526562,1.2720039382655264,385,385,partsupp_deep_sift_10,1.2798588275909424,434.2889404296875
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,5167757,81537,144590.99342216225,1.7733175542656985,385,385,partsupp_deep_sift_10,1.252101182937622,513.8399658203125
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,1813464,78991,85491.65120593693,1.082296099630805,385,385,partsupp_deep_sift_10,1.2436870336532593,476.1165771484375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6207689,80740,77719.68291448812,1.0388616753472222,385,385,partsupp_deep_sift_10,1.1708049774169922,599.5791625976562
