dataset,mode,selectivity,seed,query_id,D_target,true_card,est,q_error
DEEP,bernoulli,0.01,0.1,27,1.080015778541565,798218,415584.4155844156,1.9207120624999998
DEEP,bernoulli,0.01,0.1,28,0.9686189889907837,804119,1038961.038961039,1.292048862122446
DEEP,bernoulli,0.01,0.1,29,0.9124690890312195,799777,1038961.038961039,1.2990634126275686
DEEP,bernoulli,0.01,0.1,30,0.8650586605072021,800817,623376.6233766234,1.2846439375
DEEP,bernoulli,0.01,0.1,31,0.8256444931030273,817918,1246753.2467532468,1.5243010262070853
DEEP,bernoulli,0.01,0.1,32,1.0781729221343994,784992,831168.8311688312,1.058824588236353
DEEP,bernoulli,0.01,0.1,33,1.1253472566604614,776306,623376.6233766234,1.2453242083333333
DEEP,bernoulli,0.01,0.1,34,1.1668264865875244,798969,623376.6233766234,1.2816794375
DEEP,bernoulli,0.01,0.1,35,0.983702540397644,820308,1454545.4545454546,1.773169900263626
DEEP,bernoulli,0.01,0.1,36,1.1701616048812866,805182,831168.8311688312,1.0322744810102948
DEEP,bernoulli,0.01,0.1,37,0.9757549166679382,797947,831168.8311688312,1.0416341325537049
DEEP,bernoulli,0.01,0.1,38,0.9957288503646851,800127,1038961.038961039,1.298495162594237
DEEP,bernoulli,0.01,0.1,39,0.7510308623313904,781849,1246753.2467532468,1.5946215276264941
DEEP,bernoulli,0.01,0.1,40,0.9117763042449951,798878,415584.4155844156,1.9223001874999999
DEEP,bernoulli,0.01,0.1,41,1.0346859693527222,792016,623376.6233766234,1.2705256666666667
DEEP,bernoulli,0.01,0.1,42,0.9742307662963867,838557,415584.4155844156,2.01777778125
DEEP,bernoulli,0.01,0.1,43,0.9735805988311768,791742,1038961.038961039,1.3122469680287758
DEEP,bernoulli,0.01,0.1,44,1.0766973495483398,820190,623376.6233766234,1.3157214583333334
DEEP,bernoulli,0.01,0.1,45,1.0707948207855225,788180,415584.4155844156,1.8965581249999999
DEEP,bernoulli,0.01,0.1,46,0.8406428694725037,778708,623376.6233766234,1.2491774166666667
DEEP,bernoulli,0.01,0.1,47,0.8558659553527832,807606,831168.8311688312,1.029176146745853
DEEP,bernoulli,0.01,0.1,48,1.0778748989105225,793029,623376.6233766234,1.2721506875
DEEP,bernoulli,0.01,0.1,49,0.8775699734687805,790832,1454545.4545454546,1.839259734741961
DEEP,bernoulli,0.01,0.1,50,1.0864336490631104,830988,1454545.4545454546,1.7503808172265478
DEEP,bernoulli,0.01,0.1,51,1.0437088012695312,814878,1038961.038961039,1.2749896781616867
DEEP,bernoulli,0.01,0.1,52,1.0957099199295044,812616,1038961.038961039,1.278538742728471
