cell,dataset,sf,dim,type_label,single_multi,mode,method,sample_selection_method_raw,paradigm,K,alpha,sel,ensemble_strategy,n_queries,trials,qe_trim,qe_mean,qe_median,final_size,size_median,size_min,size_max,trial_qe_list,trial_size_list,eta_final,content_hash,stage_source,file_path
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,rabitq_strat,rabitq_strat,P6,,,0.01,simple_average,100,10,1.549692505346509,1.5519100321186852,1.5449737018724372,384.0,381.0,378.0,393.0,"[1.608301117750859, 1.5623476504780114, 1.5834244384594498, 1.4899531371409136, 1.5275997532668633, 1.6391575370937312, 1.6653991324016082, 1.4561611460131678, 1.4800876638267826, 1.5066687447554619]","[384, 382, 380, 380, 391, 393, 380, 380, 392, 378]",0.09801000000000001,ed9ea49a9534f3781e7cc77be7b15eac,REPORT_v11,experiments/results/raw/Type4b_large_multi_864d/A2-Fig9_paper_main/CaseB/A2-Fig9_CaseB_rabitq_strat.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,rsvd,rsvd,P4,,,0.01,simple_average,1000,10,1.471225588037605,1.4649694164840141,1.47881897154684,689.6,409.0,282.0,2858.0,"[1.4444815414778223, 1.4876043418794302, 1.422542927067137, 1.499850512955576, 1.440984522778325, 1.3571297861294236, 1.5167029150488696, 1.485751599468128, 1.522759674409878, 1.471886343625552]","[591, 282, 745, 399, 545, 2858, 321, 366, 370, 419]",0.08179069375972306,560e6cf688722d5443d7dca594dd0c8c,REPORT_v11,experiments/results/raw/Type4b_large_multi_864d/A2-Fig9_paper_main/CaseB/A2-Fig9_CaseB_rsvd.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,skilling_hilbert,skilling_hilbert,P2,,,0.01,simple_average,100,10,1.4173115716373257,1.421832491287132,1.4081186296761863,384.9,385.0,380.0,394.0,"[1.4185854571276706, 1.3067356479283065, 1.3976518022247018, 1.5730966918444114, 1.543482401572553, 1.3619945560327265, 1.461590618294769, 1.3188160985464261, 1.4599677188282358, 1.3764039204715213]","[386, 380, 388, 394, 380, 384, 380, 388, 386, 383]",0.09801000000000001,77c09a05ec78e330ce6511d9954d18fb,REPORT_v11,experiments/results/raw/Type4b_large_multi_864d/A2-Fig9_paper_main/CaseB/A2-Fig9_CaseB_skilling_hilbert.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,sparse_rp,sparse_rp,P4,,,0.01,simple_average,1000,10,1.4392769405999422,1.4434273463470788,1.4404767967108678,343.0,334.0,222.0,453.0,"[1.4700769422201228, 1.441351862145223, 1.4623378077633213, 1.4403596974594444, 1.4272082392728327, 1.417427614137477, 1.414859465838825, 1.4405938959622913, 1.4078710621358548, 1.5121868765353956]","[222, 311, 335, 350, 445, 321, 383, 333, 453, 277]",0.08179069375972306,90d4bd87a26b0fc374856d15000726f2,REPORT_v11,experiments/results/raw/Type4b_large_multi_864d/A2-Fig9_K_granularity/_run_5_12_paper_exact_base/K=20/A2-Fig9_CaseB_sparse_rp.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,zorder_morton,zorder_morton,P2,,,0.01,simple_average,100,10,1.4337152320393138,1.435471208625124,1.4256876298754744,381.9,382.5,379.0,385.0,"[1.478348480805063, 1.376705396096935, 1.4045755685111279, 1.4313932884547866, 1.3968479949511428, 1.4149731415853066, 1.44802524704589, 1.508284833839794, 1.4199819712961619, 1.4755761636650313]","[383, 385, 379, 382, 380, 383, 383, 383, 382, 379]",0.09801000000000001,cc6a8086bffbddcd717f8669ffd1a22c,REPORT_v11,experiments/results/raw/Type4b_large_multi_864d/A2-Fig9_paper_main/CaseB/A2-Fig9_CaseB_zorder_morton.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,chao_weighted,chao_weighted,P3,30.0,,0.01,simple_average,1000,10,1.4509383166819014,1.4497811026153515,1.4595151214693296,342.7,315.5,236.0,576.0,"[1.4714059490424494, 1.4055995464964428, 1.4259211531634788, 1.456895480553242, 1.4338358607774957, 1.4913088216960657, 1.4621347623854173, 1.4757923522813443, 1.4759214287553424, 1.398995671002238]","[302, 324, 379, 307, 382, 236, 348, 280, 293, 576]",0.08179069375972306,4b1d62a9db0e528e8fda126c8fea7295,REPORT_v11,experiments/results/raw/Type4b_large_multi_864d/A2-Fig9_K_granularity/_run_5_12_paper_exact_base/K=30/A2-Fig9_CaseB_chao_weighted.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,hilbert_real,hilbert_real,P2,30.0,,0.01,simple_average,1000,10,1.4334975080801824,1.4347606567601554,1.4372034266754223,529.9,388.0,312.0,1960.0,"[1.3888603271071875, 1.417524189631898, 1.4402276202225683, 1.4907661758529067, 1.4228578528504705, 1.4413117735327026, 1.4408705465927443, 1.4341792331282763, 1.4094727780445562, 1.4615360706382445]","[1960, 323, 378, 322, 398, 322, 437, 448, 399, 312]",0.08179069375972306,20ebd35545a66bf341393c47cf70e8ca,REPORT_v11,experiments/results/raw/Type4b_large_multi_864d/A2-Fig9_K_granularity/_run_5_12_paper_exact_base/K=30/A2-Fig9_CaseB_hilbert_real.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,hyperloglog,hyperloglog,P9,30.0,,0.01,simple_average,1000,10,1.4481237525951218,1.4475271731773893,1.4504427205343358,385.3,335.5,266.0,768.0,"[1.4554524267408153, 1.451527598605347, 1.4094025635939587, 1.4477790543503106, 1.4767734319064671, 1.3819561078671707, 1.4493578424633244, 1.472730908939302, 1.4219661941614496, 1.508325603145748]","[322, 284, 374, 314, 768, 482, 349, 307, 387, 266]",0.08179069375972306,d8ce72ce6b6339f844bfc8e722db908a,REPORT_v11,experiments/results/raw/Type4b_large_multi_864d/A2-Fig9_K_granularity/_run_5_12_paper_exact_base/K=30/A2-Fig9_CaseB_hyperloglog.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,sparse_rp,sparse_rp,P4,30.0,,0.01,simple_average,1000,10,1.5005631157604016,1.4992961490460632,1.4989567324249793,377.7,370.5,286.0,603.0,"[1.5040216798588666, 1.5620754587343195, 1.4828886456152932, 1.4263811056430995, 1.5193643361618043, 1.5291153598567753, 1.4773580630884817, 1.514346024503713, 1.4835190320071872, 1.493891784991092]","[313, 288, 400, 603, 347, 398, 408, 394, 286, 340]",0.08179069375972306,e37cfb5493dccf8a6f9655e433821de0,REPORT_v11,experiments/results/raw/Type4b_large_multi_864d/A2-Fig9_K_granularity/_run_5_12_paper_exact_base/K=30/A2-Fig9_CaseB_sparse_rp.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,B1,_baseline_b1,_baseline_b1,Pother,,,0.1,,1000,10,1.177363930362025,1.1778061775430069,1.1774125754801898,192.0,186.5,165.0,229.0,"[1.172813496975162, 1.170608817344236, 1.1867606562477604, 1.1704270481005754, 1.1793471153718373, 1.1822520064931508, 1.1795621478004827, 1.1887232844332962, 1.1754780355885424, 1.1720891670750275]","[192, 229, 181, 194, 165, 180, 207, 178, 178, 216]",0.08179069375972306,5c7d28b04ae53e20dbbce73aee46e53c,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_B1.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,chao_weighted,chao_weighted,P3,,,0.1,simple_average,1000,10,1.1145859511417653,1.1147278818008857,1.1143576823660901,158.9,160.0,140.0,180.0,"[1.1167423411718378, 1.1126903990657488, 1.1108638907339654, 1.1133281184715407, 1.1107201852818347, 1.114494851291644, 1.1161135894810212, 1.1142205134405363, 1.1182339054778287, 1.1198710235929006]","[157, 161, 162, 145, 161, 144, 159, 180, 180, 140]",0.08179069375972306,0c8d3395a4698d64b67dc7d5f24796d8,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_chao_weighted.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,cum_sqrtf,cum_sqrtf,P5,,,0.1,simple_average,1000,10,1.111908968479712,1.11209511046845,1.1116187831901954,161.5,159.5,150.0,174.0,"[1.1097743887640064, 1.1093833065796082, 1.1162254361258357, 1.11340169093782, 1.1133936824802297, 1.117162952668428, 1.1125154461030575, 1.1107221202773334, 1.1098556765698067, 1.1085164041783737]","[172, 166, 174, 150, 157, 154, 156, 151, 162, 173]",0.08179069375972306,3c518715ba5ce15a73d64fce2390b372,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_cum_sqrtf.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,faiss_ivf,faiss_ivf,P2,,,0.1,simple_average,1000,10,1.1288808908906036,1.1290668005763773,1.1288257785770703,179.0,177.5,160.0,200.0,"[1.1262922634348924, 1.13332861520405, 1.1303066629323177, 1.1297875898780763, 1.1288503445725147, 1.1275537285450243, 1.1290990714290705, 1.127990150228908, 1.1288012125816262, 1.128658366957292]","[174, 198, 163, 200, 160, 178, 185, 170, 177, 185]",0.08179069375972306,93b0f161c1e34d54f3b7e26790b81d4f,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_faiss_ivf.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,gmm,gmm,P1,,,0.1,simple_average,1000,10,1.1374664729092263,1.1372160495807817,1.1371235564383002,172.7,175.0,160.0,185.0,"[1.1317388672787816, 1.1362855011254813, 1.1394500548499105, 1.137907457688031, 1.135532234063596, 1.1393108219315, 1.140689845255225, 1.1363396551885694, 1.1352335479797557, 1.1396725104469656]","[185, 173, 166, 177, 180, 177, 168, 179, 162, 160]",0.08179069375972306,200e25a1f17f3dc8b456649cecb802d6,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_gmm.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,hilbert_real,hilbert_real,P2,,,0.1,simple_average,1000,10,1.1102388944458952,1.110511224581005,1.109713930448941,161.0,161.5,152.0,169.0,"[1.1094724241991367, 1.1133873883542889, 1.1114895578584805, 1.1099554366987452, 1.108347969063737, 1.1089770225326243, 1.109051429623317, 1.1104371817628589, 1.1148531211791541, 1.1091407145377097]","[161, 168, 152, 159, 162, 169, 163, 156, 152, 168]",0.08179069375972306,a3d6ce5946cbc943dc81b67a35ed2a2e,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_hilbert_real.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,hyperloglog,hyperloglog,P9,,,0.1,simple_average,1000,10,1.1180778084805125,1.1180398694112337,1.118341266593439,163.2,167.0,138.0,177.0,"[1.1201920553808284, 1.1222379277658814, 1.1191229481670448, 1.1155013289127806, 1.1175595850198332, 1.1142044943306093, 1.1212084043861623, 1.1135382985023543, 1.1169299529888292, 1.1199036986580122]","[177, 166, 172, 169, 170, 162, 138, 168, 160, 150]",0.08179069375972306,843632ef64a35fe4853c3101e33bb5fb,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_hyperloglog.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,ica_fastica,ica_fastica,P4,,,0.1,simple_average,1000,10,1.110944270995126,1.11117288023843,1.1117360174820898,158.9,158.0,150.0,175.0,"[1.1082847590590545, 1.111866544581378, 1.116196048207969, 1.1116054903828017, 1.1079785862153226, 1.108199546098411, 1.1126587544438649, 1.1127676995972624, 1.1093810233864547, 1.1127903504117809]","[163, 157, 162, 159, 150, 153, 162, 157, 151, 175]",0.08179069375972306,53045e1fc2810e9a68d96b99650c707e,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_ica_fastica.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,lavallee_hidiroglou,lavallee_hidiroglou,P5,,,0.1,simple_average,1000,10,1.1134269187184862,1.1134227454047874,1.1131584225011022,160.4,161.5,148.0,171.0,"[1.1118858676389418, 1.1142259785889341, 1.1131273289780794, 1.1146066363997287, 1.113189516024125, 1.1126667035524669, 1.1154144517847937, 1.1154014171009183, 1.1123119014646947, 1.1113976525151927]","[162, 168, 168, 171, 157, 148, 151, 161, 151, 167]",0.08179069375972306,d747bf18fc1048909585e02ba4037e09,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_lavallee_hidiroglou.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,mhist2,mhist2,P6,,,0.1,simple_average,1000,10,1.1287373962507719,1.1289371724682797,1.1289820063567872,163.9,164.5,150.0,177.0,"[1.1363889561408897, 1.123083598535731, 1.1344666034988058, 1.1321637678182386, 1.128609120871892, 1.1311256977235864, 1.1257613556426935, 1.1252420739363684, 1.1293548918416823, 1.123175658672908]","[150, 172, 158, 156, 170, 172, 166, 155, 163, 177]",0.08179069375972306,d736f086cbd63b1c4f6b3501f7e8a62c,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_mhist2.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,minibatch_partial,minibatch_partial,P1,,,0.1,simple_average,1000,10,1.1147183837150094,1.1143765159506682,1.1156188971708798,172.3,168.0,147.0,211.0,"[1.1111030975574931, 1.106142701260972, 1.1162374012404748, 1.1093982363530643, 1.1150003931012846, 1.1197248206550228, 1.1165691035641605, 1.1111465655548731, 1.1185674516937014, 1.1198753885256343]","[168, 211, 181, 183, 164, 166, 168, 175, 147, 160]",0.08179069375972306,98807e3a56c69bd11fc29e363f169efb,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_minibatch_partial.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,pca1d,pca1d,P4,,,0.1,simple_average,1000,10,1.1122860256594937,1.1123862994466875,1.1129834884923486,153.4,153.0,144.0,160.0,"[1.110985609109954, 1.109655050550697, 1.1144098782139822, 1.1179637851145707, 1.114063803381289, 1.1092910332307833, 1.1138810481749153, 1.1076110040763556, 1.1139158538045477, 1.1120859288097822]","[154, 160, 148, 152, 160, 152, 144, 158, 155, 151]",0.08179069375972306,3f643dc08164875ac8abd6e1eba689e1,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_pca1d.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,rabitq_strat,rabitq_strat,P6,,,0.1,simple_average,1000,10,1.1236328946970993,1.1239214126257306,1.1239724233629893,176.2,178.0,147.0,198.0,"[1.1178713212611842, 1.123607420903212, 1.1196856876883885, 1.1218349527757911, 1.1253149013437724, 1.1223385497117233, 1.1243374258227663, 1.1322796474193269, 1.126878092949235, 1.1250661263819053]","[147, 182, 169, 183, 198, 174, 186, 165, 185, 173]",0.08179069375972306,5f1120374011f8464cfa8249053b39de,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_rabitq_strat.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,rsvd,rsvd,P4,,,0.1,simple_average,1000,10,1.1187032640167012,1.1186629228515534,1.1182363656532033,163.3,162.5,147.0,186.0,"[1.1184356132259445, 1.1210292473827157, 1.120990614829067, 1.1217753914797142, 1.1175262078668757, 1.115227724902211, 1.1176964665607791, 1.1181263996515587, 1.118346331654848, 1.11747523096182]","[167, 151, 158, 155, 186, 167, 176, 147, 150, 176]",0.08179069375972306,ef6f942af4ab01f1f39f399cf6ea25d8,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_rsvd.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,skilling_hilbert,skilling_hilbert,P2,,,0.1,simple_average,1000,10,1.113132564635662,1.1133310179616431,1.1119247074500023,164.9,165.5,151.0,182.0,"[1.1158127098170114, 1.1170465762727904, 1.11018788233641, 1.1116744564614855, 1.1111693298736909, 1.1184929303542013, 1.1097567321769366, 1.1155720825402426, 1.1114225213451445, 1.1121749584385192]","[170, 152, 178, 151, 175, 159, 170, 151, 182, 161]",0.08179069375972306,bdfaf5584ae13f63f0538e2ae9abf795,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_skilling_hilbert.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,sparse_rp,sparse_rp,P4,,,0.1,simple_average,1000,10,1.1145067265118644,1.1145273726074698,1.1150171158291329,161.7,156.5,145.0,183.0,"[1.1144162971550535, 1.1098283451511222, 1.113111300687292, 1.1112116603279796, 1.1156179345032122, 1.1166446418668197, 1.119391568828661, 1.1162659020507018, 1.1172264720058716, 1.1115596034979838]","[158, 155, 167, 183, 170, 145, 155, 153, 154, 177]",0.08179069375972306,b4345fa9e2524a001084d02243a6b413,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_sparse_rp.json
A2-Fig9,DEEP+WIKI,10,864,Type 4b,multi,CaseB,zorder_morton,zorder_morton,P2,,,0.1,simple_average,1000,10,1.1098592084853949,1.1097596543862138,1.1095501784056792,161.0,162.5,145.0,174.0,"[1.106957766984799, 1.1116460924035159, 1.108202201469775, 1.112557705558895, 1.1088930862707378, 1.1102072705406203, 1.1123030082541399, 1.108453151573209, 1.1061651704200854, 1.112211090386361]","[168, 163, 145, 162, 147, 174, 168, 164, 157, 162]",0.08179069375972306,e0122ace02f4034c8594b9741afb4ae9,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A2-Fig9_sel0.10/A2-Fig9_CaseB_zorder_morton.json
A4-sel,DEEP,100,96,Type 3,single,B1,_baseline_b1,_baseline_b1,Pother,,,0.001,,1000,10,5.985570149409021,5.984236806410971,5.9753218976052285,4823.1,4859.0,2585.0,7285.0,"[5.763818597814829, 5.826501729133167, 6.054000530024829, 5.896643265185629, 6.188404075702984, 6.208268480453515, 6.105592202157577, 5.841332314799636, 6.235646190730508, 5.72216067810704]","[7285, 7066, 3183, 6598, 2743, 2585, 2699, 6535, 2806, 6731]",0.08179069375972306,bd036e25b1bb1aa5f11fd4290da6b7a7,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_RQ1_baseline/A4_sel_DEEP_sel0.04_B1_paper_baseline.json
A4-sel,DEEP,100,96,Type 3,single,CaseB,chao_weighted,chao_weighted,P3,,,0.001,simple_average,100,10,6.339448830265987,6.300934904001773,6.453778394969452,494.1,452.0,414.0,932.0,"[6.520784321446739, 6.503314980161799, 5.91262914669823, 6.404241809777104, 5.370918137499076, 6.6121471747151475, 6.922840260390757, 6.247396567114409, 6.6703953627764045, 5.8446812794380625]","[449, 462, 426, 467, 455, 467, 414, 932, 432, 437]",0.09801000000000001,8637ded4139806fcffe418cfd205a01e,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_RQ3_CaseB/A4_sel_CaseB_chao_weighted.json
A4-sel,DEEP,100,96,Type 3,single,CaseB,cum_sqrtf,cum_sqrtf,P5,,,0.001,simple_average,100,10,6.532452340366151,6.481363553195862,6.519976455110423,450.5,467.5,402.0,478.0,"[5.678387454618192, 7.328052487809527, 7.3046987716726335, 7.352621088887052, 5.2013957201423535, 6.395301064620285, 6.374725527259955, 6.644651845600561, 6.761013793165065, 5.772787778182995]","[429, 436, 478, 475, 406, 469, 475, 469, 402, 466]",0.09801000000000001,6e3a0899985c660146da3e5fc9efe067,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_paper_main/CaseB/A4-sel_CaseB_cum_sqrtf.json
A4-sel,DEEP,100,96,Type 3,single,CaseB,faiss_ivf,faiss_ivf,P2,,,0.001,simple_average,1000,10,6.516943802812032,6.530354622190943,6.6095431724744,4984.2,5661.0,2617.0,6829.0,"[6.156226296752283, 6.841958972239864, 6.481277904823538, 6.00136072522949, 5.926026613064184, 7.030074957853827, 6.093671924563272, 6.737808440125261, 7.241969186348982, 6.793171200908719]","[2617, 6247, 5686, 3160, 2663, 6758, 3522, 6829, 6724, 5636]",0.08179069375972306,ff6908b0b0faa1a2b90d2389b5507526,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_paper_main/CaseB/A4-sel_CaseB_faiss_ivf.json
A4-sel,DEEP,100,96,Type 3,single,CaseB,gmm,gmm,P1,,,0.001,simple_average,1000,10,6.090828734843559,6.0923567185218515,6.148884423099489,4356.0,4041.5,1975.0,6543.0,"[6.189566811372855, 6.21445704883327, 6.108202034826123, 6.253418048963809, 6.216861269276771, 5.77953246715089, 5.943192213901294, 6.417404839319167, 5.968815786444797, 5.832116665129545]","[5435, 6356, 2648, 6483, 6383, 2639, 2531, 6543, 1975, 2567]",0.08179069375972306,4f1241d9065f0f877310bd73a1b9bfd3,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_paper_main/CaseB/A4-sel_CaseB_gmm.json
A4-sel,DEEP,100,96,Type 3,single,CaseB,hilbert_real,hilbert_real,P2,,,0.001,simple_average,1000,10,5.794272706071968,5.78751593762856,5.780902242218877,2653.4,2709.5,2140.0,2989.0,"[5.752564071909852, 5.896107491002302, 5.624870236707552, 5.79094160278903, 5.733811863312484, 5.766973593077959, 5.829496268740789, 5.8145015203898325, 5.895029846707075, 5.770862881648725]","[2699, 2835, 2989, 2493, 2588, 2762, 2776, 2720, 2532, 2140]",0.08179069375972306,05a3b6f32cbd8bc8ab081904427312b7,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_RQ3_CaseB/A4_sel_CaseB_hilbert_real.json
A4-sel,DEEP,100,96,Type 3,single,CaseB,hyperloglog,hyperloglog,P9,,,0.001,simple_average,1000,10,5.709583728941293,5.707603295258818,5.726114983689401,2559.7,2528.5,2163.0,3039.0,"[5.603911591698089, 5.795451529359745, 5.648930772803811, 5.722718323938931, 5.749184767730457, 5.733824622836849, 5.756046211868938, 5.72951164343987, 5.676347061978483, 5.6601064269330035]","[2482, 2386, 2554, 3039, 2220, 2544, 2513, 2787, 2163, 2909]",0.08179069375972306,859f3913131abcb59b631748af61e515,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_RQ3_CaseB/A4_sel_CaseB_hyperloglog.json
A4-sel,DEEP,100,96,Type 3,single,CaseB,ica_fastica,ica_fastica,P4,,,0.001,simple_average,100,10,6.356055566889048,6.425116735959174,6.232703207018988,543.5,462.0,420.0,920.0,"[6.226322125791077, 6.8184665499262564, 6.18771844206557, 6.329930508833461, 6.201524203411012, 6.2390842882468975, 6.141093559967595, 6.704304856870521, 7.383698303306716, 6.01902452117263]","[450, 920, 481, 462, 420, 468, 438, 462, 426, 908]",0.09801000000000001,a3f8b3d43de29925c710f3d84beece85,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_paper_main/CaseB/A4-sel_CaseB_ica_fastica.json
A4-sel,DEEP,100,96,Type 3,single,CaseB,lavallee_hidiroglou,lavallee_hidiroglou,P5,,,0.001,simple_average,100,10,6.495397470893545,6.480968486401122,6.624516542087399,450.6,446.5,408.0,489.0,"[6.299259382741401, 6.645991467090139, 6.603041617084658, 6.6710522619919566, 6.041465202566783, 6.672134274219468, 6.78205587951481, 6.197752305789557, 6.80503989429607, 6.091892578716373]","[408, 489, 433, 448, 439, 452, 479, 469, 445, 444]",0.09801000000000001,d86eead504e85aa9aecf14fe68dad65b,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_paper_main/CaseB/A4-sel_CaseB_lavallee_hidiroglou.json
A4-sel,DEEP,100,96,Type 3,single,CaseB,mhist2,mhist2,P6,,,0.001,simple_average,1000,10,6.138801604182389,6.165938348561631,6.034341912216081,3764.2,2812.0,2052.0,6622.0,"[5.856442263614938, 6.540909171980734, 5.845344808269478, 6.0501423791913345, 5.9930488403113475, 6.059051108504553, 5.953867667866869, 6.638409956748514, 6.703625843887711, 6.018541445240827]","[2052, 5908, 3194, 2787, 2746, 2837, 2465, 6390, 6622, 2641]",0.08179069375972306,1bf9159278900986df619a856780ec8d,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/DEEP_A4-sel/A4-sel_paper_main/CaseB/A4-sel_CaseB_mhist2.json
