cell,anchor,variant,n_pairs,pairing_valid,anchor_n_timeout,variant_n_timeout,median_diff_ms,anchor_med_ms,variant_med_ms,w_stat,p_value,p_holm,holm_rank,ci_lo_ms,ci_hi_ms,hedges_g,rank_biserial
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,CaseB:ica_fastica,15,True,0,0,5096.953034051694,6907.628779998049,1763.9933989848942,0.0,6.103515625e-05,0.02471923828125,149,4907.158229651784,5508.451535074661,7.707008461999833,1.0
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,5138.419630005956,6907.628779998049,1834.3615299090743,0.0,6.103515625e-05,0.02471923828125,154,4650.493032669183,5479.364707492835,5.424522013689591,1.0
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,CaseB:mhist2,15,True,0,0,4990.320023032837,6907.628779998049,1804.5813270146027,0.0,6.103515625e-05,0.02471923828125,157,4631.195257893414,5434.312896506161,5.631299508521383,1.0
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,CaseB:pca1d,15,True,0,0,5134.615660062991,6907.628779998049,1756.0984500451013,0.0,6.103515625e-05,0.02471923828125,150,4789.743750257185,5525.091683419499,6.579476206143419,1.0
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,5008.113038958982,6907.628779998049,1865.0996430078521,0.0,6.103515625e-05,0.02471923828125,158,4581.831800200355,5363.804199999431,5.88057239734059,1.0
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,CaseB:rsvd,15,True,0,0,5117.430468904786,6907.628779998049,1764.7772390628234,0.0,6.103515625e-05,0.02471923828125,155,4849.993893379966,5498.631944303439,7.3252559143479905,1.0
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,4921.268615056761,6907.628779998049,1869.279911974445,0.0,6.103515625e-05,0.02471923828125,147,4700.475485550317,5371.634697080978,6.8447908140388405,1.0
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,CaseB:sparse_rp,15,True,0,0,5113.754402962513,6907.628779998049,1709.45473597385,0.0,6.103515625e-05,0.02471923828125,156,4947.6129640918225,5548.470110603374,7.974026562040457,1.0
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,CaseB:zorder_morton,15,True,0,0,5078.676716075279,6907.628779998049,1844.7592969750986,0.0,6.103515625e-05,0.02471923828125,151,4862.667287331811,5388.371461596302,8.731789901089492,1.0
tpc_h/q3 SSN sf10 sel0.001 qid0,baseline,oracle,15,True,0,0,5173.353497055359,6907.628779998049,1767.676352057606,0.0,6.103515625e-05,0.02471923828125,145,4990.537758653324,5578.642071997358,8.330784812063591,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:chao_weighted,15,True,0,0,-163.62463391851634,4303.408239968121,4502.44768592529,44.0,0.389404296875,1.0,138,-783.3778364176396,238.35909874644096,-0.2336454200232713,-0.26666666666666666
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,-89.51472898479551,4303.408239968121,4324.864030000754,41.0,0.30279541015625,1.0,100,-667.5851539157642,385.5471078176438,-0.11955950848646972,-0.31666666666666665
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:hilbert_real,15,True,0,0,-48.314080107957125,4303.408239968121,4489.818881964311,59.0,0.97796630859375,1.0,363,-459.2996301325426,166.0020539696172,-0.17602389263544763,-0.016666666666666666
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:hyperloglog,15,True,0,0,-105.76253698673099,4303.408239968121,4279.498015064746,54.0,0.76153564453125,1.0,292,-652.1963975015873,813.6475576563186,0.02602938065890247,-0.1
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:ica_fastica,15,True,0,0,97.86586405243725,4303.408239968121,4197.09080690518,44.0,0.389404296875,1.0,139,-257.9911576665472,834.5666269546683,0.22473383960290616,0.26666666666666666
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,-107.85600997041911,4303.408239968121,4374.478072975762,53.0,0.7197265625,1.0,271,-590.5272618198069,544.0560993963538,-0.044943734095350324,-0.11666666666666667
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:mhist2,15,True,0,0,-49.01004990097135,4303.408239968121,4379.07874409575,57.0,0.890380859375,1.0,336,-757.2807875159197,622.5714162125946,-0.0549102388822028,-0.05
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:pca1d,15,True,0,0,-85.93366807326674,4303.408239968121,4436.005706898868,43.0,0.359130859375,1.0,125,-810.7620020501781,219.00130041060032,-0.21905920361570216,-0.2833333333333333
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:rabitq_strat,15,True,0,0,207.48418488074094,4303.408239968121,4165.200646035373,41.0,0.30279541015625,1.0,101,-521.1083599244012,651.5174658996202,0.08677687822751666,0.31666666666666665
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:rsvd,15,True,0,0,-43.439286993816495,4303.408239968121,4441.995200002566,59.0,0.97796630859375,1.0,364,-1233.1164838309633,419.47569834437064,-0.1583454046615271,-0.016666666666666666
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,-152.30023697949946,4303.408239968121,4767.727711005136,46.0,0.45428466796875,1.0,166,-1733.468337758677,177.64883571808835,-0.31788157137541073,-0.23333333333333334
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:sparse_rp,15,True,0,0,107.66729095485061,4303.408239968121,4294.236692017876,46.0,0.45428466796875,1.0,167,-441.12581398667925,587.4051328084897,0.1084254884160926,0.23333333333333334
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,CaseB:zorder_morton,15,True,0,0,-202.41002703551203,4303.408239968121,4420.430147089064,48.0,0.52447509765625,1.0,189,-1261.4061518166757,299.42399452110584,-0.27363962390036106,-0.2
tpc_h/q3 SSN sf10 sel0.01 qid0,B1,oracle,15,True,0,0,13.530071126297116,4303.408239968121,4268.321871990338,53.0,0.7197265625,1.0,270,-669.2240655156396,572.8499618199806,-0.0018893525830074003,0.11666666666666667
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,B1,15,True,0,0,2764.870177023113,7587.745247059502,4303.408239968121,0.0,6.103515625e-05,0.02471923828125,159,2825.2949697582517,4631.127297732939,1.872596969810944,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:chao_weighted,15,True,0,0,3161.9974329369143,7587.745247059502,4502.44768592529,0.0,6.103515625e-05,0.02471923828125,163,2556.5372576603354,4332.096913710895,1.7329956080956488,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,3155.2577828988433,7587.745247059502,4324.864030000754,0.0,6.103515625e-05,0.02471923828125,167,2697.5346425169846,4420.881722076447,1.878702112947522,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:hilbert_real,15,True,0,0,2851.6396560007706,7587.745247059502,4489.818881964311,0.0,6.103515625e-05,0.02471923828125,161,2817.44113498542,4397.050562216124,2.0518789167127145,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:hyperloglog,15,True,0,0,3546.5956921689212,7587.745247059502,4279.498015064746,0.0,6.103515625e-05,0.02471923828125,166,3013.223000741176,4498.257107129514,2.2754974807815946,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:ica_fastica,15,True,0,0,3650.104236905463,7587.745247059502,4197.09080690518,0.0,6.103515625e-05,0.02471923828125,164,3202.5034969088547,4731.446709267523,2.370784547983747,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,3183.4944499423727,7587.745247059502,4374.478072975762,0.0,6.103515625e-05,0.02471923828125,168,2939.076611401979,4405.83307353605,2.2872379133017593,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:mhist2,15,True,0,0,2885.098858969286,7587.745247059502,4379.07874409575,0.0,6.103515625e-05,0.02471923828125,170,2715.4586676479084,4595.027991556951,1.7519104470123104,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:pca1d,15,True,0,0,2914.0137839131057,7587.745247059502,4436.005706898868,1.0,0.0001220703125,0.02471923828125,217,2449.213654283085,4377.435247501319,1.6707106260284024,0.9833333333333333
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,3274.261411977932,7587.745247059502,4165.200646035373,0.0,6.103515625e-05,0.02471923828125,171,2990.810463897457,4665.201549745009,1.992151541829446,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:rsvd,15,True,0,0,3010.882074944675,7587.745247059502,4441.995200002566,0.0,6.103515625e-05,0.02471923828125,169,2746.4404258814952,4055.779524183211,2.296141118559455,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,2718.500886927359,7587.745247059502,4767.727711005136,0.0,6.103515625e-05,0.02471923828125,162,2352.309752800308,3716.2046411443343,2.0565880191556025,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:sparse_rp,15,True,0,0,3551.9400970079005,7587.745247059502,4294.236692017876,1.0,0.0001220703125,0.02471923828125,218,2701.898524533802,4828.09533584242,1.6497319845650464,0.9833333333333333
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,CaseB:zorder_morton,15,True,0,0,3163.8137998525053,7587.745247059502,4420.430147089064,0.0,6.103515625e-05,0.02471923828125,165,2664.6630560903577,3835.5079560303902,2.570512083567977,1.0
tpc_h/q3 SSN sf10 sel0.01 qid0,baseline,oracle,15,True,0,0,3241.758406977169,7587.745247059502,4268.321871990338,0.0,6.103515625e-05,0.02471923828125,160,2958.7037762085674,4432.884151165684,2.245443149643268,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:chao_weighted,15,True,0,0,93.49150385241956,1780.9089409420267,1609.499772079289,53.0,0.7197265625,1.0,272,-308.38926528871525,268.38317207429395,-0.028245904048742953,0.11666666666666667
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,110.65877904184163,1780.9089409420267,1608.7892510695383,41.0,0.30279541015625,1.0,102,-25.387556925221965,376.3147177671384,0.34859278315043063,0.31666666666666665
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:hilbert_real,15,True,0,0,21.370879840105772,1780.9089409420267,1704.8971800832078,59.0,0.97796630859375,1.0,365,-169.46023731589472,258.4159106297496,0.07083440225611898,0.016666666666666666
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:hyperloglog,15,True,0,0,168.68239792529494,1780.9089409420267,1642.34892395325,43.0,0.359130859375,1.0,126,-241.686821654827,288.8886419481901,0.05502914454667581,0.2833333333333333
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:ica_fastica,15,True,0,0,76.60240808036178,1780.9089409420267,1770.2404180308804,50.0,0.5994873046875,1.0,215,-208.28068329875046,173.0766117776511,-0.023812257785089504,0.16666666666666666
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,116.5599279338494,1780.9089409420267,1666.8711670208722,45.0,0.42120361328125,1.0,150,-346.7151186832537,224.01651325150547,-0.044144079133758556,0.25
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:mhist2,15,True,0,0,88.54848006740212,1780.9089409420267,1692.460460937582,48.0,0.52447509765625,1.0,190,-149.15116182897086,292.0767577632795,0.148816391796758,0.2
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:pca1d,15,True,0,0,112.16312297619879,1780.9089409420267,1629.1922070086002,40.0,0.27685546875,1.0,85,-141.36388754239306,241.17534062243064,0.1421598467841492,0.3333333333333333
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:rabitq_strat,15,True,0,0,183.5234259488061,1780.9089409420267,2002.0747599191964,54.0,0.76153564453125,1.0,294,-587.2686750709545,125.8374735879866,-0.2594420476713751,-0.1
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:rsvd,15,True,0,0,30.311680980958045,1780.9089409420267,1690.0774829555303,39.0,0.25238037109375,1.0,79,-38.06306088285055,266.34369621072733,0.31931533185065325,0.35
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,101.8241869751364,1780.9089409420267,1667.1843229560181,44.0,0.389404296875,1.0,140,-157.55515697334582,368.2466910356499,0.1738597380756613,0.26666666666666666
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:sparse_rp,15,True,0,0,41.79971001576632,1780.9089409420267,1761.5009510191157,60.0,1.0,1.0,376,-310.44544479382847,120.42170076262352,-0.15366563090473262,0.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,CaseB:zorder_morton,15,True,0,0,-15.79756906721741,1780.9089409420267,1676.3058780925348,54.0,0.76153564453125,1.0,293,-331.1498256336199,259.78474287607224,-0.018723738351780594,0.1
tpc_h/q3 YFCC sf10 sel0.001 qid0,B1,oracle,15,True,0,0,188.5855869622901,1780.9089409420267,1693.025988060981,50.0,0.5994873046875,1.0,214,-364.909825300759,302.11960299095756,-0.03308523047240339,0.16666666666666666
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,B1,15,True,0,0,5619.398597045802,7250.67773705814,1780.9089409420267,0.0,6.103515625e-05,0.02471923828125,172,5322.957860692017,7087.962021151712,3.2006768348131445,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:chao_weighted,15,True,0,0,5706.394015112892,7250.67773705814,1609.499772079289,0.0,6.103515625e-05,0.02471923828125,176,5400.641993774916,7012.734828079118,3.5924296411665715,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,5780.096533126198,7250.67773705814,1608.7892510695383,0.0,6.103515625e-05,0.02471923828125,181,5625.907690231883,7115.957467253707,3.886482297452865,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:hilbert_real,15,True,0,0,5646.751606138423,7250.67773705814,1704.8971800832078,0.0,6.103515625e-05,0.02471923828125,174,5494.348357869312,7015.603421591029,3.7525373888906364,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:hyperloglog,15,True,0,0,5518.994432990439,7250.67773705814,1642.34892395325,0.0,6.103515625e-05,0.02471923828125,180,5524.0822392593445,6943.86935931766,3.948311000134902,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:ica_fastica,15,True,0,0,5696.001005126163,7250.67773705814,1770.2404180308804,0.0,6.103515625e-05,0.02471923828125,177,5266.288933278217,7114.069935225996,3.0646063647609947,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,5868.209557025693,7250.67773705814,1666.8711670208722,0.0,6.103515625e-05,0.02471923828125,182,5388.377731137638,6886.128336219699,3.6723097644650573,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:mhist2,15,True,0,0,5737.311364151537,7250.67773705814,1692.460460937582,0.0,6.103515625e-05,0.02471923828125,185,5392.167761507638,7233.578505600841,3.1181254133972836,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:pca1d,15,True,0,0,5731.561720022,7250.67773705814,1629.1922070086002,0.0,6.103515625e-05,0.02471923828125,178,5294.754474101355,7188.849128938162,2.9672501289662843,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,5284.653118113056,7250.67773705814,2002.0747599191964,0.0,6.103515625e-05,0.02471923828125,186,5166.453548413701,6939.203058854519,3.179509383998579,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:rsvd,15,True,0,0,5773.315477999859,7250.67773705814,1690.0774829555303,0.0,6.103515625e-05,0.02471923828125,183,5409.432019580272,7203.609178869713,3.195614925975549,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,5747.564860037528,7250.67773705814,1667.1843229560181,0.0,6.103515625e-05,0.02471923828125,175,5575.629977755985,7057.665626971866,3.959333159897944,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:sparse_rp,15,True,0,0,5967.3173520714045,7250.67773705814,1761.5009510191157,0.0,6.103515625e-05,0.02471923828125,184,5122.3208417138085,7111.387538403893,2.8318192999866603,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,CaseB:zorder_morton,15,True,0,0,5854.565382003784,7250.67773705814,1676.3058780925348,0.0,6.103515625e-05,0.02471923828125,179,5500.492471175579,6830.289272012499,4.159395156562143,1.0
tpc_h/q3 YFCC sf10 sel0.001 qid0,baseline,oracle,15,True,0,0,5437.446437077597,7250.67773705814,1693.025988060981,0.0,6.103515625e-05,0.02471923828125,173,5419.579580933399,7001.968482478987,3.5553673243595787,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:chao_weighted,15,True,0,0,147.54538307897747,4463.541041011922,4608.659324934706,54.0,0.76153564453125,1.0,295,-698.0766417462534,551.7061832783891,-0.0407508692893067,0.1
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,-411.344523075968,4463.541041011922,4710.72167402599,50.0,0.5994873046875,1.0,216,-953.7837203594003,455.0199333489093,-0.1733238058079888,-0.16666666666666666
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:hilbert_real,15,True,0,0,-89.77430511731654,4463.541041011922,4084.1921200044453,56.0,0.846923828125,1.0,320,-470.51624908771674,829.1504895223377,0.11513617586916275,0.06666666666666667
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:hyperloglog,15,True,0,0,-357.49324900098145,4463.541041011922,4906.931041972712,46.0,0.45428466796875,1.0,168,-780.7901114838509,527.7439129843445,-0.10913274526374231,-0.23333333333333334
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:ica_fastica,15,True,0,0,82.70645793527365,4463.541041011922,4578.338481020182,57.0,0.890380859375,1.0,337,-629.0236871309268,702.233207390721,0.038194282419871495,0.05
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,-129.9753470811993,4463.541041011922,4153.326611965895,55.0,0.803955078125,1.0,305,-538.1469764601206,1003.683659102534,0.13141562443432747,0.08333333333333333
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:mhist2,15,True,0,0,-359.8635629750788,4463.541041011922,4800.643088994548,45.0,0.42120361328125,1.0,151,-1190.7885481322107,448.6941789300179,-0.2084604868252131,-0.25
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:pca1d,15,True,0,0,-45.722773065790534,4463.541041011922,4607.977436971851,59.0,0.97796630859375,1.0,366,-716.4273132020995,499.2419454975364,-0.07097228212074583,0.016666666666666666
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:rabitq_strat,15,True,0,0,-803.9586920058355,4463.541041011922,5427.504015970044,40.0,0.27685546875,1.0,86,-1017.4766844889382,218.62960194625487,-0.2813569583478121,-0.3333333333333333
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:rsvd,15,True,0,0,200.03639301285148,4463.541041011922,4421.333342092112,54.0,0.76153564453125,1.0,296,-483.73389340258046,421.5691857181565,0.0008219052578196713,0.1
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,33.240566961467266,4463.541041011922,4362.782365991734,52.0,0.67877197265625,1.0,248,-854.5444786857115,471.17075231062046,-0.12990459016810227,-0.13333333333333333
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:sparse_rp,15,True,0,0,48.793036956340075,4463.541041011922,4620.5998150398955,52.0,0.67877197265625,1.0,249,-403.6426657422756,820.0274328018226,0.14874384444778072,0.13333333333333333
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,CaseB:zorder_morton,15,True,0,0,-484.5683518797159,4463.541041011922,4927.294462919235,49.0,0.5614013671875,1.0,204,-4895.073454058535,175.68134055492195,-0.3390449926144553,-0.18333333333333332
tpc_h/q3 YFCC sf10 sel0.01 qid0,B1,oracle,15,True,0,0,-93.10779604129493,4463.541041011922,4644.7899310151115,52.0,0.67877197265625,1.0,247,-19689.05228939373,654.6175479621161,-0.2335423059978066,0.13333333333333333
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,B1,15,True,0,0,3060.6871240306646,8266.394720994867,4463.541041011922,0.0,6.103515625e-05,0.02471923828125,187,2651.7054441970927,3805.9427395261196,2.5123216436853935,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:chao_weighted,15,True,0,0,3048.983641900122,8266.394720994867,4608.659324934706,0.0,6.103515625e-05,0.02471923828125,190,2649.011403962504,3684.3678163246173,2.7806261513736406,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,2539.401897927746,8266.394720994867,4710.72167402599,0.0,6.103515625e-05,0.02471923828125,194,2201.3690094834114,3806.46304971616,1.6737602973086088,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:hilbert_real,15,True,0,0,3024.550484959036,8266.394720994867,4084.1921200044453,0.0,6.103515625e-05,0.02471923828125,188,2728.140808310903,4109.497579450446,2.2990665070759384,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:hyperloglog,15,True,0,0,2703.193875029683,8266.394720994867,4906.931041972712,0.0,6.103515625e-05,0.02471923828125,193,2416.50111481916,3723.4117626581183,2.147629476048694,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:ica_fastica,15,True,0,0,2754.163899924606,8266.394720994867,4578.338481020182,0.0,6.103515625e-05,0.02471923828125,191,2692.972243569093,3978.6707233847114,2.3395896717155975,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,3535.669475910254,8266.394720994867,4153.326611965895,0.0,6.103515625e-05,0.02471923828125,195,2630.4726897826185,4257.941702121558,1.9129203715368752,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:mhist2,15,True,0,0,2509.459614986554,8266.394720994867,4800.643088994548,1.0,0.0001220703125,0.02471923828125,219,2032.5938992520485,3741.0976117426367,1.5690948282771395,0.9833333333333333
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:pca1d,15,True,0,0,2695.0413159793243,8266.394720994867,4607.977436971851,0.0,6.103515625e-05,0.02471923828125,192,2305.2164491640483,4012.3694768544124,1.6935881147190368,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,2662.514269934036,8266.394720994867,5427.504015970044,0.0,6.103515625e-05,0.02471923828125,198,2174.167246396731,3465.431982768738,1.9654895633326719,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:rsvd,15,True,0,0,2974.7009499697015,8266.394720994867,4421.333342092112,0.0,6.103515625e-05,0.02471923828125,196,2695.2501116821077,3753.7808920124853,2.7158723045649173,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,2669.6656248532236,8266.394720994867,4362.782365991734,0.0,6.103515625e-05,0.02471923828125,189,2233.720469224111,3904.9392457589656,1.6878261330199946,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:sparse_rp,15,True,0,0,3034.0416820254177,8266.394720994867,4620.5998150398955,0.0,6.103515625e-05,0.02471923828125,197,2633.235767497487,4220.740761158715,1.936060196023243,1.0
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,CaseB:zorder_morton,15,True,0,0,2944.2243109224364,8266.394720994867,4927.294462919235,29.0,0.083251953125,1.0,308,-1412.135141811644,3304.0587070134156,0.23808923031004198,0.5166666666666667
tpc_h/q3 YFCC sf10 sel0.01 qid0,baseline,oracle,15,True,0,0,2737.3000499792397,8266.394720994867,4644.7899310151115,15.0,0.00836181640625,1.0,281,-16576.331202096382,4072.5914790040893,-0.1143887854827139,0.75
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:chao_weighted,15,True,0,0,-24.87109205685556,1082.8376000281423,1493.4489119332284,52.0,0.67877197265625,1.0,250,-794.2302701011067,389.49834823491955,-0.13917866430003467,-0.13333333333333333
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,-159.41361000295728,1082.8376000281423,1528.893954004161,39.0,0.25238037109375,1.0,80,-894.5312928045557,311.28830978064764,-0.22035809576378929,-0.35
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:hilbert_real,15,True,0,0,-36.32872388698161,1082.8376000281423,1115.816475939937,53.0,0.7197265625,1.0,273,-329.9821509005657,450.95330899872323,0.042209598559832195,-0.11666666666666667
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:hyperloglog,15,True,0,0,-61.02062587160617,1082.8376000281423,1451.172103988938,47.0,0.48870849609375,1.0,181,-698.1049939043199,353.8126245026554,-0.14080943380720648,-0.21666666666666667
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:ica_fastica,15,True,0,0,-193.9816779922694,1082.8376000281423,1540.853974991478,36.0,0.1876220703125,1.0,54,-828.6965135576127,127.86336890169557,-0.30858398188100056,-0.4
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,-23.10583705548197,1082.8376000281423,1116.613227990456,53.0,0.7197265625,1.0,274,-297.5571550345436,623.936652518653,0.17482578309023433,0.11666666666666667
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:mhist2,15,True,0,0,-187.623415957205,1082.8376000281423,1605.4849239299074,31.0,0.10699462890625,1.0,32,-1136.0931582727549,190.65972324751735,-0.3013991217465851,-0.48333333333333334
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:pca1d,15,True,0,0,-495.38347707130015,1082.8376000281423,1584.6255660289899,30.0,0.0946044921875,1.0,29,-1208.3274129989634,-42.1944238061165,-0.48313159456492927,-0.5
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:rabitq_strat,15,True,0,0,15.026625012978911,1082.8376000281423,1295.4506929963827,49.0,0.5614013671875,1.0,206,-292.1472663581759,627.516724737749,0.1628311278045204,0.18333333333333332
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:rsvd,15,True,0,0,7.742684101685882,1082.8376000281423,1319.740567007102,49.0,0.5614013671875,1.0,205,-360.1967892149696,490.471797493519,0.07428990899984143,0.18333333333333332
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,-204.08165885601193,1082.8376000281423,1260.6789659475908,35.0,0.1688232421875,1.0,47,-786.3742383924546,190.10571143919753,-0.28540212210891813,-0.4166666666666667
tpc_h/q9 SIFT sf10 sel0.001 qid0,B1,CaseB:sparse_rp,15,True,0,0,-10.825149016454816,1082.8376000281423,1474.2646659724414,51.0,0.638671875,1.0,231,-775.0308988132747,380.45928031167324,-0.14647896110144518,-0.15
