
====================================================================================================
엔진 적용 검증 latency 요약 — 12 cell
====================================================================================================
cell                                        variant              lat(ms)  speedup   q-err  TO  plan  inj
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:chao_weighted    1000.3    6.82x   1.916   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:ica_fastica      950.2    7.18x   1.092   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:pca1d            949.2    7.18x   1.099   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:zorder_morton     963.6    7.08x   2.560   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:hyperloglog      949.6    7.18x   1.702   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:cum_sqrtf        874.4    7.80x   1.504   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:lavallee_hidiroglou     982.3    6.94x   1.383   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:rsvd             917.9    7.43x   1.006   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:sparse_rp       1005.8    6.78x   1.310   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:mhist2           922.8    7.39x   1.840   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid1            CaseB:rabitq_strat    1004.4    6.79x   1.155   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            baseline              8119.3    1.00x       —   0     =    —
tpc_h/q3 DEEP sf10 sel0.001 qid2            B1                    1217.5    6.67x   1.284   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            oracle                1097.1    7.40x   1.000   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:hilbert_real    1169.4    6.94x   1.163   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:skilling_hilbert    1202.8    6.75x   1.293   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:chao_weighted    1134.9    7.15x   1.150   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:ica_fastica     1197.0    6.78x   1.293   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:pca1d           1080.5    7.51x   1.108   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:zorder_morton    1105.4    7.35x   1.108   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:hyperloglog     1162.3    6.99x   1.212   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:cum_sqrtf       1094.6    7.42x   1.090   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:lavallee_hidiroglou    1075.0    7.55x   1.052   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:rsvd            1099.6    7.38x   1.321   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:sparse_rp       1100.4    7.38x   1.116   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:mhist2          1070.7    7.58x   1.209   0     ≠   ok
tpc_h/q3 DEEP sf10 sel0.001 qid2            CaseB:rabitq_strat    1156.2    7.02x   1.406   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            baseline              2691.3    1.00x       —   0     =    —
tpc_h/q9 DEEP sf10 sel0.001 qid0            B1                     894.6    3.01x       —   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            oracle                 912.3    2.95x   1.000   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:hilbert_real     908.3    2.96x   1.124   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:skilling_hilbert     915.9    2.94x   2.491   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:chao_weighted     902.9    2.98x   1.062   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:ica_fastica      905.7    2.97x   7.223   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:pca1d            907.5    2.97x   2.408   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:zorder_morton     906.0    2.97x   1.805   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:hyperloglog      906.4    2.97x   2.360   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:cum_sqrtf        904.2    2.98x   1.221   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:lavallee_hidiroglou     907.5    2.97x   1.500   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:rsvd             902.1    2.98x   2.258   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:sparse_rp        903.6    2.98x   1.489   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:mhist2           904.9    2.97x   2.199   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid0            CaseB:rabitq_strat     903.2    2.98x   5.718   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            baseline              2417.1    1.00x       —   0     =    —
tpc_h/q9 DEEP sf10 sel0.001 qid1            B1                     860.9    2.81x   1.928   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            oracle                 825.9    2.93x   1.000   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:hilbert_real     844.0    2.86x   1.565   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:skilling_hilbert     840.9    2.87x   1.307   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:chao_weighted     826.0    2.93x   1.916   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:ica_fastica      833.6    2.90x   1.092   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:pca1d            855.6    2.82x   1.099   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:zorder_morton     839.7    2.88x   2.560   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:hyperloglog      815.3    2.96x   1.702   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:cum_sqrtf        837.9    2.88x   1.504   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:lavallee_hidiroglou     838.1    2.88x   1.383   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:rsvd             838.4    2.88x   1.006   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:sparse_rp        830.3    2.91x   1.310   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:mhist2           804.8    3.00x   1.840   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid1            CaseB:rabitq_strat     811.4    2.98x   1.155   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            baseline              2651.0    1.00x       —   0     =    —
tpc_h/q9 DEEP sf10 sel0.001 qid2            B1                     915.3    2.90x   1.284   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            oracle                 894.4    2.96x   1.000   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:hilbert_real     914.1    2.90x   1.163   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:skilling_hilbert     893.6    2.97x   1.293   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:chao_weighted     918.6    2.89x   1.150   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:ica_fastica      904.4    2.93x   1.293   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:pca1d            884.1    3.00x   1.108   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:zorder_morton     896.6    2.96x   1.108   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:hyperloglog      908.8    2.92x   1.212   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:cum_sqrtf        914.6    2.90x   1.090   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:lavallee_hidiroglou     918.1    2.89x   1.052   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:rsvd             893.3    2.97x   1.321   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:sparse_rp        914.8    2.90x   1.116   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:mhist2           891.2    2.97x   1.209   0     ≠   ok
tpc_h/q9 DEEP sf10 sel0.001 qid2            CaseB:rabitq_strat     895.3    2.96x   1.406   0     ≠   ok
----------------------------------------------------------------------------------------------------
speedup>1 = baseline보다 빠름 · plan ≠ = baseline 대비 pass-2 플랜 변화 · plan ? = 플랜 미캡처로 불명 · TO = timeout 수
inj = Exqutor 주입 발동 (MISS = 주입 미발동 → 기본 selectivity 플랜, 측정 무효)

====================================================================================================
실행 계획(pass-2) 변화 카탈로그
====================================================================================================
  tpc_h/q10 DEEP sf10 sel0.001 qid0                변화 → B1, oracle, CaseB:hilbert_real, CaseB:skilling_hilbert, CaseB:chao_weighted, CaseB:ica_fastica, CaseB:pca1d, CaseB:zorder_morton, CaseB:hyperloglog, CaseB:cum_sqrtf, CaseB:lavallee_hidiroglou, CaseB:rsvd, CaseB:sparse_rp, CaseB:mhist2, CaseB:rabitq_strat
  tpc_h/q10 DEEP sf10 sel0.001 qid1                변화 → B1, oracle, CaseB:hilbert_real, CaseB:skilling_hilbert, CaseB:chao_weighted, CaseB:ica_fastica, CaseB:pca1d, CaseB:zorder_morton, CaseB:hyperloglog, CaseB:cum_sqrtf, CaseB:lavallee_hidiroglou, CaseB:rsvd, CaseB:sparse_rp, CaseB:mhist2, CaseB:rabitq_strat
  tpc_h/q10 DEEP sf10 sel0.001 qid2                변화 → B1, oracle, CaseB:hilbert_real, CaseB:skilling_hilbert, CaseB:chao_weighted, CaseB:ica_fastica, CaseB:pca1d, CaseB:zorder_morton, CaseB:hyperloglog, CaseB:cum_sqrtf, CaseB:lavallee_hidiroglou, CaseB:rsvd, CaseB:sparse_rp, CaseB:mhist2, CaseB:rabitq_strat
  tpc_h/q12 DEEP sf10 sel0.001 qid0                변화 → B1, oracle, CaseB:hilbert_real, CaseB:skilling_hilbert, CaseB:chao_weighted, CaseB:ica_fastica, CaseB:pca1d, CaseB:zorder_morton, CaseB:hyperloglog, CaseB:cum_sqrtf, CaseB:lavallee_hidiroglou, CaseB:rsvd, CaseB:sparse_rp, CaseB:mhist2, CaseB:rabitq_strat
  tpc_h/q12 DEEP sf10 sel0.001 qid1                변화 → B1, oracle, CaseB:hilbert_real, CaseB:skilling_hilbert, CaseB:chao_weighted, CaseB:ica_fastica, CaseB:pca1d, CaseB:zorder_morton, CaseB:hyperloglog, CaseB:cum_sqrtf, CaseB:lavallee_hidiroglou, CaseB:rsvd, CaseB:sparse_rp, CaseB:mhist2, CaseB:rabitq_strat
  tpc_h/q12 DEEP sf10 sel0.001 qid2                변화 → B1, oracle, CaseB:hilbert_real, CaseB:skilling_hilbert, CaseB:chao_weighted, CaseB:ica_fastica, CaseB:pca1d, CaseB:zorder_morton, CaseB:hyperloglog, CaseB:cum_sqrtf, CaseB:lavallee_hidiroglou, CaseB:rsvd, CaseB:sparse_rp, CaseB:mhist2, CaseB:rabitq_strat
  tpc_h/q3 DEEP sf10 sel0.001 qid0                 변화 → B1, oracle, CaseB:hilbert_real, CaseB:skilling_hilbert, CaseB:chao_weighted, CaseB:ica_fastica, CaseB:pca1d, CaseB:zorder_morton, CaseB:hyperloglog, CaseB:cum_sqrtf, CaseB:lavallee_hidiroglou, CaseB:rsvd, CaseB:sparse_rp, CaseB:mhist2, CaseB:rabitq_strat
