table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,608072,1.2620729207992554,2.957862377166748,8263,17031.534210526315,2.0611804684165937,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,224837,1.182917833328247,3.115856409072876,8209,7114.494736842105,1.1538416013564599,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,386133,1.2392237186431885,2.7471389770507812,7883,11372.27894736842,1.4426333816273527,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,487850,1.168969750404358,2.3273634910583496,8029,9226.78947368421,1.1491828962117585,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,340195,1.1419676542282104,2.8599026203155518,7848,15415.905263157896,1.964310048822362,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,122774,1.2625014781951904,2.306730031967163,7813,5608.9473684210525,1.3929529886459604,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,690833,1.0988819599151611,3.103199005126953,7922,6979.894736842105,1.1349741362409327,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,686759,1.318339467048645,3.090532064437866,8129,2158.7,3.7656923148191046,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,154430,1.1307940483093262,2.479921579360962,7819,7273.794736842105,1.0749547221062488,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,630926,1.212276577949524,3.065295457839966,8157,3616.578947368421,2.255446409080987,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,255248,1.205937147140503,2.471759796142578,7837,12844.878947368423,1.6390045868787064,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,48107,1.1547037363052368,2.8765604496002197,8058,5419.9473684210525,1.486730304236786,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,717611,1.2746468782424927,2.2551217079162598,7858,6507.0605263157895,1.2076113274528113,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,559097,1.20211923122406,3.0143213272094727,8212,11513.21052631579,1.4019983592688492,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,527854,1.1929857730865479,2.7587831020355225,8251,6702.194736842106,1.2310892661241368,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,692258,1.1409856081008911,3.455446243286133,8258,9428.902631578949,1.1417900982779061,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,344709,1.2134636640548706,2.3495209217071533,7774,18010.736842105263,2.3167914641246803,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,414737,1.3203957080841064,3.0020830631256104,8135,8342.78947368421,1.0255426519587227,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,362610,1.234999418258667,2.879486083984375,8158,6479.789473684211,1.258991520192339,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,129857,1.2571227550506592,2.723562479019165,8073,11954.894736842105,1.4808490941214052,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,210898,1.0668245553970337,2.4897570610046387,7850,1792.2105263157894,4.380065781745566,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,793779,1.2476485967636108,2.6217916011810303,7853,4267.376315789474,1.8402407987651725,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,634727,1.2082971334457397,2.382875442504883,7947,11966.726315789474,1.5058168259455738,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,351141,1.1841808557510376,2.7925963401794434,8287,10357.936842105264,1.2499018754803022,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,611020,1.276122808456421,2.54848575592041,7933,8697.315789473683,1.0963463745712445,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,145860,1.3125383853912354,2.7791433334350586,8037,2158.7,3.723074072358364,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,359095,1.258963704109192,2.330082654953003,7881,19101.315789473687,2.423717268046401,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,286093,1.1250864267349243,2.1552388668060303,7915,8280.005263157895,1.046115636532899,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,781121,1.178353190422058,2.2795467376708984,8014,8439.157894736842,1.0530518960240631,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,142780,1.2204875946044922,2.7598116397857666,7794,9926.76052631579,1.273641330037951,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,428790,1.208726167678833,2.257038116455078,7940,8251.339473684211,1.03921152061514,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,322723,1.201585054397583,2.8452041149139404,8045,5794.910526315789,1.3882871812198183,WanderJoin,S_MultiRelation
