table_pair,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5591179,1.2739864587783813,2.7371037006378174,81717,104359.95118654124,1.277089848948704,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5278949,1.1804161071777344,2.770251750946045,79330,125650.24428849905,1.5838931588112826,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6922681,1.2243480682373047,2.653686285018921,81710,41662.12171052632,1.9612539315143716,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3447240,1.1817381381988525,2.9329960346221924,81814,105044.26666666666,1.2839399939700622,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,4147711,1.2463845014572144,2.345407009124756,81245,125223.04755708716,1.5413015884926724,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3626284,1.2457784414291382,2.6771295070648193,78876,83836.46890756302,1.0628894582327073,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1298658,1.15007746219635,2.6935274600982666,80029,42007.05526315789,1.905132352140596,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2109177,1.1113593578338623,2.0626368522644043,81760,41468.875,1.9715991813136962,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7938046,1.2188935279846191,2.4451584815979004,77700,40855.40740740741,1.9018290339190786,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6347870,1.2269318103790283,2.1841859817504883,80937,62255.16857142857,1.3000848260034312,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3511592,1.2054859399795532,2.7809839248657227,80811,41344.4,1.9545815152717174,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6110214,1.3537731170654297,2.549351692199707,78749,103858.04695767196,1.3188490896096707,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,1458649,1.1585617065429688,2.7521116733551025,81843,104727.81349104858,1.2796184584026562,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3590985,1.2515356540679932,2.681626081466675,79766,83548.50818561873,1.0474200559839872,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,2861019,1.2202587127685547,2.5906567573547363,79955,125781.8806722689,1.5731584100089913,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,7811320,1.1162461042404175,2.4001996517181396,78388,41468.875,1.8902851837673436,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,1427886,1.2062091827392578,3.04740571975708,78728,42396.17391304348,1.8569600210027155,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,4288339,1.1372402906417847,2.728555679321289,79196,122776.41825814538,1.5502855984916584,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3227404,1.2433892488479614,2.4409737586975098,79716,82618.72885338347,1.0364133781597604,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,5886013,1.243363618850708,2.386617422103882,81577,104337.595,1.2790075021145666,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,2636413,1.0980408191680908,2.9915456771850586,76504,124052.73904761903,1.6215196466540185,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6936640,1.329702615737915,3.214108943939209,82752,83778.29573934837,1.0124020656823807,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,5469472,1.141785740852356,2.6846120357513428,80131,83316.68539706754,1.0397559670672716,385,385
