table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,255248,2404.962158203125,2.471759796142578,8200,15163.263157894737,1.849178433889602,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,48107,2411.091796875,2.8765604496002197,8013,2014.0,3.9786494538232375,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,717611,2409.470458984375,2.2551217079162598,7896,4138.702631578948,1.9078442456223565,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,559097,2412.619384765625,3.0143213272094727,8142,3868.9657894736843,2.104438354599046,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,527854,2403.4189453125,2.7587831020355225,7895,12741.005263157896,1.61380687310423,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,692258,2395.2509765625,3.455446243286133,7840,13122.873684210526,1.6738359291084854,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,344709,2411.30859375,2.3495209217071533,7916,2525.5789473684213,3.1343308464968946,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,414737,2397.31201171875,3.0020830631256104,8139,4645.526315789473,1.7520081572537247,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,362610,2419.939208984375,2.879486083984375,8125,12773.842105263158,1.5721651821862348,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,129857,2402.982421875,2.723562479019165,8087,2147.8947368421054,3.765082087723597,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,210898,2413.983154296875,2.4897570610046387,7917,15723.342105263158,1.986022749180644,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,793779,2410.45703125,2.6217916011810303,8096,2014.0,4.019860973187686,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,634727,2413.83935546875,2.382875442504883,8186,15770.42894736842,1.9265122095490375,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,351141,2400.5908203125,2.7925963401794434,8155,7999.857894736842,1.0193931076407279,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,611020,2409.64208984375,2.54848575592041,7956,16613.402631578945,2.0881602101029344,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,145860,2406.5029296875,2.7791433334350586,8029,7034.105263157895,1.1414387046570094,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,359095,2409.85888671875,2.330082654953003,7691,1883.9,4.08248845480121,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,286093,2405.38134765625,2.1552388668060303,8250,12043.552631578947,1.4598245614035086,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,781121,2411.259765625,2.2795467376708984,8070,6087.176315789474,1.3257378431880307,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,142780,2410.8984375,2.7598116397857666,7932,10296.421052631578,1.2980863656872892,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,428790,2401.93359375,2.257038116455078,7824,5627.9473684210525,1.3902048984859396,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,322723,2406.197509765625,2.8452041149139404,7874,8426.105263157893,1.0701175086560697,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,588557,2407.028076171875,2.8811392784118652,7919,4186.578947368422,1.8915205229744168,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,263638,2416.187744140625,3.1491057872772217,8018,9987.910526315789,1.2456860222394348,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,693614,2417.404296875,2.3145997524261475,7913,10366.268421052631,1.310030130298576,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,546912,2409.767578125,3.094848394393921,8231,8869.736842105263,1.0776013658249621,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,444449,2408.00732421875,2.622706890106201,8200,8661.376315789474,1.05626540436457,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,663176,2406.183349609375,2.3369600772857666,7922,5737.918421052632,1.3806400542283581,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,763999,2407.574462890625,2.7435648441314697,8021,6020.8,1.3322149880414562,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,782168,2411.822509765625,2.321883201599121,7848,8599.842105263158,1.0958004721283332,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,673362,2409.8935546875,2.6439919471740723,8265,4794.631578947368,1.7238029374958836,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,83904,2409.304443359375,2.928945541381836,8164,13474.05,1.650422586967173,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,695261,2405.5068359375,2.5670652389526367,7936,6392.263157894737,1.2415008274805892,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,386245,2401.354248046875,2.7859504222869873,8211,19356.113157894735,2.357339320167426,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.2,69504,2411.21875,3.0938942432403564,8290,6530.428947368421,1.2694418799764502,LpBound,P20_PessimisticLP
