table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,3590985,1.2515356540679932,2.681626081466675,79766,143407.24736842106,1.7978493013115997,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,2861019,1.2202587127685547,2.5906567573547363,79955,69485.21052631579,1.1506765165476334,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,7811320,1.1162461042404175,2.4001996517181396,78388,53589.50789473684,1.4627490171018847,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,1427886,1.2062091827392578,3.04740571975708,78728,142901.33157894737,1.815127166687168,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,4288339,1.1372402906417847,2.728555679321289,79196,79721.05263157895,1.0066297872566663,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,3227404,1.2433892488479614,2.4409737586975098,79716,74597.53157894737,1.0686144475924877,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,5886013,1.243363618850708,2.386617422103882,81577,34921.15789473684,2.336033651744833,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,2636413,1.0980408191680908,2.9915456771850586,76504,0.0,,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,6936640,1.329702615737915,3.214108943939209,82752,51634.61578947368,1.602645797489791,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,5469472,1.141785740852356,2.6846120357513428,80131,111412.8947368421,1.3903844297068813,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,4444886,1.1260658502578735,2.7931673526763916,79490,68255.22631578948,1.1645994642554072,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,6631898,1.2197622060775757,2.4933252334594727,79933,76681.24736842106,1.0424060998376259,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,7640583,1.2964671850204468,2.686100482940674,78485,140433.4736842105,1.789303353305861,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,7822107,1.2597941160202026,3.0149857997894287,78980,104201.73947368421,1.3193433714064853,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,6733700,1.1525179147720337,2.5678486824035645,82366,59268.405263157896,1.3897117635321277,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,839131,1.1870739459991455,2.6081724166870117,79146,55151.45263157895,1.4350664619608244,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,6952719,1.2008575201034546,2.804694890975952,79448,18668.35,4.255759078868781,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,3862714,1.1932599544525146,2.797197103500366,81596,0.0,,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,695062,1.1563990116119385,2.7706475257873535,80699,203208.42105263157,2.518103335266008,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,6815544,1.2705234289169312,2.652454376220703,77021,56962.15789473684,1.3521432973506882,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,6963267,1.2207585573196411,2.685063362121582,79706,112301.68947368421,1.4089490060181693,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,3402371,1.2719320058822632,2.85098934173584,78255,35340.563157894736,2.2143110637589993,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.2,6909999,1.2934293746948242,2.8206779956817627,78043,62654.57894736842,1.2456072853918352,HDBSCAN,P1_Cluster
